gene	h50	pve50	rho50	pge50	pi50	n_gamma50	h025	pve025	rho025	pge025	pi025	n_gamma025	h975	pve975	rho975	pge975	pi975	n_gamma975
SRI	0.07856564	0.0635336	0.8585512	0.82172515	0.00200575	2	0.0174528645	0.03077949	0.39870725	0.5427944	0.000818987845	1	0.4009768	0.1140481025	0.99382029	0.9894518	0.008561311175	11
EIF2AK1	0.1324333	0.09298746	0.8701846	0.806549	0.0045788875	4	0.0397437345	0.05290927	0.3405707	0.2766813625	0.001455885	1	0.4653672	0.15030013	0.9950556375	0.98961676	0.0244984035	17.0250000000015
AKAP9	0.0179517	0.01361549	0.68432745	0.3953836	0.0038332085	4	0.002269238	0.00196498415	0.0379169865	0	0.001015137825	0	0.3222060525	0.0406359915	0.9931751	0.9819540425	0.06980461875	71
DNAJC2	0.01822707	0.009096611	0.6455495	0.22898735	0.0025894515	2	0.0008344913675	0.0004330351	0.03519986175	0	0.0008873829875	0	0.358111435	0.0356640335	0.993326465	0.9489705525	0.04208888025	49
TAS2R4	0.08794952	0.0845326	0.8916862	0.8873872	0.0022726635	2	0.02262824925	0.04793325275	0.319697015	0.2550605	0.0008524646125	1	0.4959064	0.142790515	0.99680332	0.994968325	0.02377523225	29
TAS2R5	0.1368358	0.1433059	0.94545405	0.9495426	0.001677573	2	0.03329132	0.09357355175	0.58187822	0.7537007925	0.0008292549175	1	0.5561582	0.209511125	0.9983094	0.9977118	0.0065131755	7
PMPCB	0.0303289	0.02367889	0.5136343	0.37487435	0.038574775	45	0.00383707015	0.003295275325	0.02499297775	0	0.000976346835	0	0.2310303025	0.065477084	0.97850778	0.9646935775	0.2556540625	294
SEC61G	0.01644736	0.011284885	0.57219285	0.3375102	0.005866894	9	0.00079770005	0.000546287355	0.03012413125	0	0.0006772389	0	0.259415115	0.041463209	0.988160115	0.9641521625	0.1501752525	246
ZNF92	0.03479959	0.018322445	0.5578947	0.4104907	0.014381075	11	0.002830037925	0.00178975	0.0294378825	0	0.001409633525	0	0.29948321	0.0672005765000001	0.9843627	0.9612973525	0.256945885	201.025000000001
FAM3C	0.0381129	0.027434005	0.6667326	0.5704542	0.01058329	12	0.00488512125	0.0041760704	0.04279906575	0	0.00103254385	0	0.220626175	0.0691633585	0.9872278625	0.97764001	0.10354804	122
ZCWPW1	0.2858688	0.1140361	0.93802435	0.8390381	0.0054987585	5	0.069258219	0.06289881	0.4857085	0.33625518	0.001637875	2	0.63923	0.1973433275	0.9979490725	0.9915503	0.02383423475	17
VPS41	0.16742455	0.13422565	0.66208535	0.565417	0.0061066705	12	0.082574882	0.08467066725	0.0754821615	0.005442259	0.0006810378625	1	0.4134577375	0.19979007	0.979093545	0.9714204875	0.054474303	107
BCAP29	0.025637155	0.01706955	0.62646475	0.38340455	0.004436895	6	0.001914508525	0.0013526026	0.03578589	0	0.0007144351675	0	0.6344199	0.06047941	0.995985	0.9619939	0.037191992	55
SPDYE6	0.26144505	0.1907214	0.5218788	0.50696605	0.024316065	20	0.1251619225	0.1189124	0.036386204	0	0.001741650325	0	0.5173090675	0.31012512	0.9627120325	0.9483988825	0.260835165	209
SPDYE1	0.03998718	0.02817217	0.57570145	0.3245096	0.004074865	5	0.005943242	0.004726789875	0.02917811125	0	0.0008556966525	0	0.381327425	0.069474375	0.98336639	0.9598804175	0.1422342	176
SPDYE3	0.05029698	0.033524175	0.7016834	0.60948015	0.007211088	5	0.01010172	0.01084887575	0.04152612875	0	0.001514671	0	0.355141675	0.07983277575	0.99330392	0.9858284875	0.1404330275	97
PCOLCE	0.04158293	0.03398465	0.53802215	0.4457308	0.07786253	65	0.009397991	0.009261694975	0.02642115675	0	0.00150626515	0	0.2375837275	0.07869606975	0.9833463075	0.9758469925	0.333770775	277
PVRIG	0.3634467	0.4512112	0.9918195	0.9951687	0.002242986	2	0.1260042	0.4011673	0.9120758	0.9730204	0.001492844	2	0.8178377	0.5036192	0.9999358	0.999925	0.005799701	4
PRKAG2	0.17323835	0.07624365	0.88644855	0.70826835	0.0015020775	2	0.046584128	0.0411886	0.4723613	0.3854297	0.00075637336	1	0.5796953	0.1223372375	0.9944802	0.9769647875	0.00510068727500001	6
C7orf10	0.03724859	0.027894425	0.50957485	0.34783575	0.0097850965	17	0.003772626275	0.0029609947	0.0245888585	0	0.0006649810425	0	0.2706234975	0.07438919525	0.9768914	0.95519258	0.07700721275	133
C7orf13	0.3499139	0.399927	0.9663926	0.9718181	0.002710197	4	0.1309356	0.3453301	0.80495095	0.916768135	0.00093693962	3	0.6992753	0.4567827	0.9983499	0.9982245	0.006627787375	8
ICA1	0.12104195	0.1168998	0.83493365	0.8324941	0.0011402355	3	0.032947382	0.07076913	0.3545872	0.5341087825	0.0004127582425	1	0.4296088675	0.1776756275	0.9934145625	0.9916376	0.00529393642500001	13
NAMPT	0.064204835	0.055243995	0.8271456	0.7918225	0.002624551	3	0.01609172025	0.02583766425	0.2161797	0.1626950875	0.0007407770725	1	0.3223347	0.099638907	0.9939725	0.990372975	0.0644949632500001	92
PEX1	0.018976735	0.01004603	0.6332239	0.2538549	0.003804855	3	0.0009901278	0.0005497972325	0.03496766	0	0.001155294925	0	0.3798990725	0.0360590685	0.992333525	0.9612754825	0.033656807	30
GNAI1	0.09848168	0.084783185	0.91134295	0.89969365	0.0037319225	5	0.02873119275	0.04743578025	0.5335105225	0.6373973875	0.001196613	2	0.3320083475	0.13408663	0.9970769225	0.9957933	0.0152065285	22
ACHE	0.034097825	0.022607235	0.62724235	0.4577374	0.008335423	7	0.0021591845	0.00143029925	0.03708480675	0	0.0012240315	0	0.29477839	0.06529203	0.987803025	0.9729818425	0.193880365	173
GIGYF1	0.2623771	0.1730067	0.9689185	0.948046	0.002776875	2	0.08169315175	0.1268492	0.7609724	0.7828802	0.001228836	1	0.6754542	0.2230969575	0.9991141	0.9977708	0.0094574638	6
LRWD1	0.5925702	0.54501105	0.9928406	0.9921136	0.006408818	6	0.3074935	0.5031613	0.9468341	0.967332	0.002438641275	4	0.8437012	0.5843162	0.9997352	0.999517	0.0144769	9
SLC25A13	0.16900755	0.1592142	0.9294241	0.91984665	0.0014355335	2	0.04648803575	0.1112279	0.5867765875	0.7412112	0.0006894271	1	0.6357516	0.2205143725	0.9972159	0.99476853	0.00470380815	6
IRF5	0.24355615	0.5066706	0.9385463	0.9808175	0.0040447355	4	0.0878273325	0.45385468	0.6994043	0.93984185	0.001276621825	2	0.6084698375	0.5554822175	0.9967914025	0.99864973	0.011881211	10
GPER	0.1282952	0.10503925	0.92096065	0.90572725	0.003929364	3	0.0328375845	0.06314354	0.4907249325	0.577601345	0.001419243	1	0.4738155	0.1624327475	0.997713715	0.9963502	0.01330854275	10
NRF1	0.09152558	0.05513395	0.9523402	0.9177259	0.002698336	3	0.02071832325	0.027055731	0.6173283	0.61889961	0.001005233	2	0.3902561	0.09041368075	0.99837121	0.9963087	0.00994020905000001	9
DMTF1	0.0144487	0.0084657725	0.58964365	0.3119419	0.0073756695	8	0.0005852964	0.0003440985525	0.026481682	0	0.0009074869675	0	0.31273812	0.0351405345	0.9914547025	0.95796894	0.1158176	135
GUSB	0.25837635	0.1231369	0.9576957	0.9277573	0.0032273595	2	0.06316119	0.068991748	0.5945439325	0.640561135	0.001505080525	1	0.7239047	0.2409337175	0.9984734	0.995496125	0.0137340275	9
POLR2J2	0.61595935	0.354557	0.9552026	0.88560215	0.01675683	17	0.40684141	0.289548855	0.7664477225	0.6519481	0.007152859	10	0.8030317	0.4468251	0.9952929	0.9844369	0.03382588	29
POLR2J3	0.6574209	0.4464187	0.95579365	0.9114199	0.01546537	14	0.4625033	0.3881337	0.8410321475	0.80266874	0.007147492	9	0.8227626	0.5176319225	0.9943744725	0.9851562075	0.03365748775	26
WASL	0.050504085	0.033435435	0.7328528	0.60519345	0.004713678	7	0.01016123925	0.00912305925	0.05470579125	0	0.0006866323	0	0.299786725	0.07238360725	0.9912164	0.9781048025	0.097088178	150
PRPS1L1	0.01542978	0.01035594	0.5911508	0.3331408	0.005053147	8	0.0007262011	0.0004627373825	0.03274086025	0	0.0006181502125	0	0.27189916	0.0394200735	0.990141545	0.9647432875	0.065322044	111
BBS9	0.053073855	0.039555135	0.79511295	0.71512455	0.001722337	3	0.010972154	0.01306334	0.152987065	0.002540244975	0.000551008375	1	0.3103071625	0.08636682925	0.9927745075	0.98596821	0.01607061375	31
AGK	0.0951861	0.0856259	0.8302593	0.8157551	0.003099812	4	0.0260841915	0.046329182	0.29560989	0.3647148175	0.0009271167	1	0.3833351	0.154872915	0.9923602925	0.9905875	0.01461876725	17
PIK3CG	0.1899428	0.096041175	0.8303351	0.65406	0.001712341	3	0.0607538	0.05458074625	0.34133928	0.2260997375	0.0007124941	1	0.5823143	0.155569885	0.98642435	0.958068845	0.01023696675	15
ARF5	0.026377135	0.017130955	0.6661287	0.50277545	0.0043288085	7	0.00161907735	0.00116533705	0.0394410815	0	0.0006824022975	0	0.2495755425	0.05185296	0.9910745	0.97794426	0.0556464465	94
AASS	0.36044135	0.2636098	0.9227492	0.8788935	0.001208365	1	0.1388525	0.210731835	0.680321	0.77225604	0.0007712652	1	0.7348078	0.3171183	0.9887934275	0.965401	0.003602983475	4
CLIP2	0.07254971	0.039066805	0.7690124	0.56702805	0.007363688	3	0.01573664875	0.0129716	0.077923733	0	0.00233565065	0	0.4133944	0.08150289925	0.9912833475	0.97820372	0.128142535	58
CHPF2	0.1012928	0.09036377	0.87888845	0.8563572	0.0019509105	3	0.02599876	0.051885256	0.4430819275	0.56560299	0.0007611060575	1	0.4261565875	0.1404738675	0.9948237	0.992029415	0.01066571675	14
POMZP3	0.8627813	0.6948328	0.995113	0.9882175	0.01221968	11	0.7072293	0.6573844	0.9765619425	0.9665586	0.007885673275	8	0.9524615	0.7326412	0.9997133	0.9989761	0.02291991	17
CUL1	0.03499897	0.02804108	0.53389365	0.3522536	0.009789215	15	0.005498407125	0.0045509999	0.0275129115	0	0.00071719341	0	0.296100455	0.0677654075	0.9797481125	0.9655271525	0.0783411815	120
POLR2J	0.02306044	0.01769589	0.5270317	0.4180416	0.06588492	52	0.001647270025	0.00129978305	0.0271607985	0	0.00148992325	0	0.195766055	0.053186397	0.98176233	0.9646988	0.2570030225	202
ANKIB1	0.09850574	0.053432025	0.8824918	0.81000335	0.003338125	3	0.02362172	0.02117975375	0.2959602225	0.18022724	0.001141606	1	0.4152477775	0.1119005125	0.9967262	0.9908412925	0.0477260745	46
POU5F1B	0.210723	0.1170754	0.8021315	0.59318505	0.001550975	2	0.074919636	0.06980072975	0.3614160625	0.30062652	0.0006033077325	1	0.5919133	0.1749713	0.97901324	0.9327218225	0.00959630675000001	16
EFHA2	0.037766415	0.027696645	0.5864376	0.4332559	0.00643974	13	0.002860058775	0.0021360146	0.03275995475	0	0.000540469155	0	0.2613996675	0.0758046985	0.9841171	0.9691558	0.06056145675	121
GSDMD	0.2002842	0.2557296	0.9399244	0.9624291	0.002777424	4	0.0601612	0.2030242	0.6109174	0.8351895	0.001154853	2	0.55830337	0.3129921	0.9979645475	0.9982324	0.009775817	8
CHMP7	0.07719946	0.052698575	0.7625464	0.66270005	0.0061181195	9	0.01038438025	0.00785917925	0.06190934975	0	0.0008394170225	0	0.329783740000001	0.117012255	0.991847225	0.98488094	0.04960476825	69
PNMA2	0.09782919	0.1041025	0.7911063	0.80979015	0.003300035	7	0.032784089	0.063000859	0.29919369	0.3181856	0.000783936	1	0.3093365	0.157536895	0.9897246525	0.99111869	0.018365851	37
VPS13B	0.02321725	0.02214292	0.55536865	0.42319175	0.02339418	32	0.004904447475	0.00530631005	0.02819862825	0	0.000831444125	0	0.21085759	0.05343803875	0.984915165	0.9773207	0.207389635	290
FAM92A1	0.01674061	0.01256255	0.5766013	0.3999122	0.01222987	16	0.0009786630975	0.0007296966	0.02940095625	0	0.00084541157	0	0.2202034025	0.04141487675	0.9879919	0.9722907275	0.212392	275
C8orf46	0.2446056	0.4347428	0.94813815	0.98258835	0.00278606	2	0.08059011	0.37189941	0.6486101275	0.9115976	0.001474396	2	0.6482241	0.4925827	0.9983699325	0.9992445	0.01041866	6
C8orf45	0.022733045	0.01223148	0.6038402	0.2065378	0.003554648	3	0.001228416	0.00066420548	0.0318023	0	0.0012100426	0	0.3971142275	0.04181641375	0.9902156	0.94047692	0.065553937	55
C8orf44	0.02098057	0.01214933	0.5699741	0.30049205	0.008706614	5	0.001080961	0.0006320075825	0.03127340675	0	0.00163402875	0	0.3184444625	0.04495822725	0.9885814	0.953689865	0.19276158	127
C8orf42	0.06377591	0.050031495	0.49753585	0.30497665	0.006097123	7	0.018058387	0.018010143	0.025451782	0	0.0009063936	0	0.3805156175	0.09841255525	0.9682112	0.943583635	0.14557247	179
C8orf40	0.2156823	0.26658425	0.93290245	0.95320495	0.003414258	3	0.05706844425	0.1968027025	0.5781717175	0.7754065175	0.00146876065	1	0.6426483	0.342484375	0.9972866	0.99726634	0.0131765155	8
SLC18A1	0.379406	0.484294	0.9384713	0.9620305	0.0007764885	2	0.1383432	0.4378804	0.7000517	0.9103475	0.00047035542	2	0.7428082	0.5303927	0.994700075	0.9947452	0.002092942	4
FAM91A1	0.011434755	0.005992597	0.6378359	0.22239785	0.0019640195	3	0.0004031027	0.0002097425875	0.032270235	0	0.0006549324975	0	0.3367862725	0.027405157	0.9952582075	0.95427105	0.04234957	67
PPP3CC	0.1108613	0.09797007	0.851526	0.8335883	0.001769677	3	0.02891726275	0.056845826	0.3426284925	0.4240335625	0.0006888709	1	0.45981444	0.1593006925	0.9935173	0.9902991	0.010553471	15
SORBS3	0.01271552	0.00744076	0.6365248	0.3192835	0.003065362	4	0.0004812281	0.0002783427	0.03475498	0	0.0007579087725	0	0.277673765	0.0323823	0.993716945	0.96339081	0.04935433	68
RNF170	0.05426509	0.02511333	0.713963	0.4859058	0.0109356	5	0.004473761275	0.00301428155	0.036872167	0	0.002076046925	0	0.5310563	0.06858094	0.9961081	0.96825188	0.33306812	169
TGS1	0.3423658	0.2819382	0.969005	0.95848645	0.001007701	1	0.115831965	0.2302997	0.7932503	0.8739637	0.0006556702975	1	0.7249088	0.3347629	0.9982636	0.99724055	0.003374260925	4
VPS28	0.3941898	0.4216668	0.976942	0.9807372	0.004240374	2	0.1531126	0.3680423	0.8392366	0.9385517	0.002188431	2	0.7555064	0.4800521	0.9986819	0.9986346	0.01039313	5
ELP3	0.2400851	0.4293616	0.9619024	0.9843756	0.001242896	2	0.07137878	0.3766625	0.7472685625	0.94437287	0.000600953795	2	0.6384908	0.4881746	0.9987763	0.9992331275	0.003606925	6
RIPK2	0.12614015	0.1018787	0.6058205	0.54176495	0.004730918	6	0.04278581	0.05699360475	0.040413667	0	0.000877286565	0	0.4756060375	0.17683349	0.9757619525	0.9718371825	0.07380935225	91
HGSNAT	0.083191015	0.043654915	0.65102435	0.4953243	0.012875045	5	0.01962489975	0.01544339675	0.03853839075	0	0.002641123775	0	0.439101827500001	0.1102195475	0.9866520925	0.964265165	0.322894765	131
NAT1	0.076672825	0.05650238	0.81598145	0.7524771	0.001828179	4	0.01990093	0.023581127	0.1673918675	0.0246255425	0.0004526149	1	0.3463515975	0.1059535725	0.9936504725	0.9894523825	0.0185657485	44.0250000000015
SLA	0.04975905	0.03971282	0.66886905	0.56710325	0.0025242005	6	0.0103775505	0.0110872385	0.04675803775	0	0.000498743385	0	0.3062229	0.08799826	0.9874108125	0.9791342575	0.0368418115	89
AZIN1	0.1151982	0.08857031	0.8058109	0.74248595	0.002390701	4	0.0382380385	0.0473279075	0.2759717725	0.2852206775	0.0006399704	1	0.41805506	0.14950239	0.98927359	0.9793671225	0.05470995025	96
ZFP41	0.01072307	0.008010976	0.5583988	0.436855	0.07237381	74	0.0004336113	0.0003320272	0.02673304	0	0.001074451625	0	0.1621347	0.035557084	0.9880255925	0.97210574	0.2899715775	294
SLC25A37	0.29784175	0.336323	0.9519236	0.96073575	0.0027949405	5	0.1026063	0.2774627	0.698648055	0.8542872	0.0007539755	2	0.616986	0.401894715	0.9984285	0.9983796	0.007881275	11
EIF4EBP1	0.01678429	0.011988615	0.6272347	0.502357	0.01534036	15	0.0005090876	0.00039879683	0.03826643	0	0.001100326	0	0.2039953725	0.05143201	0.9916268875	0.978052345	0.1985068775	197
LYPD2	0.1209273	0.1121932	0.9319565	0.9276922	0.001638665	2	0.02906921525	0.07064113	0.5456907675	0.7198341	0.0008328257025	1	0.494797717500001	0.1709925	0.99797	0.9967103	0.005099044875	6
NCOA2	0.03242051	0.015953255	0.7327736	0.4324832	0.001801508	3	0.0015909394	0.000924818775	0.04562666725	0	0.000583556685	0	0.394838725	0.04946781875	0.9951666225	0.9703965875	0.04206111525	74
SCRIB	0.06357849	0.04589746	0.50039565	0.38822105	0.027086195	21	0.01485305375	0.01270631475	0.024530093	0	0.001627122	0	0.2538372	0.10304808	0.9690930075	0.95161687	0.342546765	272
WWP1	0.1042483	0.08278872	0.825984	0.8077199	0.006510685	7	0.031015187	0.04291436575	0.1066911775	0.04806822425	0.00094629153	1	0.380574460000001	0.149495	0.9960826	0.99421602	0.2315337475	284
CTSB	0.35535975	0.4243906	0.9265099	0.9578592	0.005267109	7	0.1565206475	0.363859805	0.6027219	0.828533965	0.001481759	4	0.6326762	0.4981446175	0.9967599425	0.997687545	0.0210042945	26
KIAA0196	0.03519723	0.02590914	0.574204	0.3709846	0.0058763395	9	0.003186295625	0.0023223853	0.030542853	0	0.0007179118775	0	0.318140690000001	0.06688598975	0.982222855	0.9629559425	0.05924126425	88
PNOC	0.03030782	0.02271532	0.5181214	0.31335465	0.0093023135	15	0.00301523285	0.002319432575	0.02530757	0	0.0006448438225	0	0.3033697775	0.06215470125	0.979894825	0.95668063	0.09341010575	154
FAM82B	0.4724167	0.2405444	0.9916488	0.9783595	0.001541063	3	0.1962148	0.190212345	0.928325775	0.8975761	0.0008651173	3	0.8084882	0.29916688	0.9996731	0.9988426	0.005105296	6
LYN	0.06587735	0.050906645	0.83784125	0.7936178	0.0014670205	2	0.0136390135	0.02241749	0.3117211825	0.42288981	0.0006314692	1	0.3967612975	0.0958554845	0.9948333675	0.988824365	0.0122853605	19
CHCHD7	0.05767682	0.039794255	0.8761318	0.8196252	0.00181898	2	0.0117405	0.01507936	0.289362325	0.21691957	0.0006736024	1	0.3600269975	0.07307448375	0.9963005	0.9913369	0.008957108225	13
TSPYL5	0.4293292	0.203633	0.9846332	0.9574854	0.0047306455	8	0.1928969	0.1565451	0.89641848	0.8439653825	0.001754169	6	0.7137453	0.25415701	0.999409115	0.998111	0.0108318	13
DEFA4	0.064455305	0.03906497	0.8403732	0.70797595	0.001588825	3	0.010455338	0.00902321935	0.2326589	0.02468923375	0.0006283907425	1	0.4009924	0.07842372075	0.9947791	0.9846684	0.011968491	19
KIFC2	0.2625097	0.1433522	0.9315783	0.8869994	0.0061048845	4	0.0829369995	0.09477366	0.4572357	0.4641663575	0.002343093	2	0.6598865	0.219923495	0.9971283	0.9928247075	0.03818792025	16
PROSC	0.3186331	0.2987724	0.9761453	0.9752575	0.002124392	2	0.1096298225	0.250307	0.8011571475	0.9008657475	0.001061312	1	0.7520245	0.3479700375	0.9994414	0.9989824	0.00580792825	5
INTS10	0.1276951	0.1245155	0.8675844	0.85685615	0.001035699	2	0.0359493865	0.08429634075	0.4094273525	0.5678913	0.0004569496825	1	0.5132032	0.1739448	0.9946211925	0.9920481725	0.00467044935	10
LRRC6	0.4647679	0.7067766	0.9760082	0.99118985	0.002335546	6	0.219783875	0.6736656275	0.8675585	0.9724616	0.0008727680625	4	0.7538374	0.7393535475	0.9987788	0.9994812	0.005396835	11
DOCK5	0.026320005	0.016756825	0.69774775	0.4751131	0.0021561105	3	0.001354641025	0.000766563545	0.043730627	0	0.0005953651375	0	0.320607845	0.05372010625	0.9932417	0.9784305925	0.027163676	50
PDE7A	0.074309025	0.0555566	0.764959	0.6956925	0.012630935	13	0.023578183	0.02245750775	0.07744082925	0.03142404075	0.00129695965	1	0.26477778	0.1057754325	0.99191882	0.98799111	0.1667923925	184
TG	0.2638154	0.4062308	0.974012	0.9865729	0.0025150135	6	0.08162019975	0.3494280475	0.7808214	0.92858848	0.0004698664975	3	0.5512697	0.4581769	0.9991968025	0.9995227	0.005628204525	13
DCTN6	0.01742783	0.01102035	0.6419677	0.39553545	0.00472378	5	0.0007958042025	0.00050715124	0.03590313	0	0.00083095223	0	0.2959996925	0.0387794235	0.9928995175	0.969159555	0.08709978	110
EXT1	0.15832935	0.10349415	0.96707515	0.94287635	0.0009056594	1	0.03563226175	0.06884277	0.7205011	0.7860926725	0.0004921939	1	0.7472698	0.1495627	0.9992711	0.9976113	0.002539751225	4
LY96	0.1082699	0.05534125	0.91859055	0.8275321	0.001777909	2	0.0238555	0.0267620235	0.500388905	0.4825374	0.00070622677	1	0.5139751	0.09818787825	0.9976808	0.9921387	0.005545758075	7
NEIL2	0.3588684	0.4821002	0.9640857	0.9785007	0.0059718825	8	0.1469109325	0.4211048	0.77507829	0.92391822	0.001669832	5	0.6406425	0.55498257	0.9986434975	0.999138105	0.01685892	18
RAD54B	0.25616255	0.2855854	0.93553535	0.9483449	0.001499308	3	0.08526877825	0.2276658625	0.6488627875	0.8393939	0.0007020827825	1	0.6473214	0.358999935	0.9972718	0.9970775775	0.00637757917500001	8
PLEKHF2	0.2225733	0.121969	0.967361	0.9322217	0.0014410575	3	0.0697950535	0.0816604815	0.74652004	0.7186180325	0.0006144325	2	0.5707936	0.1688562825	0.9991271	0.9975748	0.004773194	7
MSR1	0.3644892	0.44012525	0.975968	0.9819337	0.001479136	5	0.1396647	0.3925426	0.844359785	0.9337522	0.0005628441	4	0.7093168	0.4870996875	0.9990302	0.999062	0.004665085	8
MSRA	0.3336409	0.2534624	0.9154103	0.8848174	0.004582507	12	0.161663965	0.1886806	0.5491902	0.474464	0.0007379447	4	0.590795	0.34600936	0.9957398275	0.9946258575	0.01441392225	36
LRRC14	0.28907795	0.3877623	0.95975415	0.9790477	0.003742456	1	0.091277619	0.3170073	0.702537285	0.8925678325	0.002369317	1	0.7116216	0.45423341	0.9985374	0.9988434	0.0101414635	4
CHRNA2	0.2992288	0.2313139	0.91539475	0.8846142	0.0016612775	3	0.11825998	0.1805397025	0.6466026	0.7425777875	0.0006195863	2	0.6619791675	0.2874573725	0.9935537	0.9876018275	0.00449018005	9
TRAPPC9	0.2932762	0.3603449	0.9746878	0.98245465	0.0014843565	4	0.1096292	0.3132656975	0.817574865	0.920629615	0.0005614446	3	0.6443366	0.40747274	0.9994157	0.9992744	0.00385805685	8
GDAP1	0.0738391	0.07833744	0.89225575	0.90373615	0.0017877385	3	0.018219486	0.04380904325	0.38781321	0.473421505	0.0007017213025	1	0.3734506	0.1249067325	0.9967883	0.996186855	0.00818275175000001	13
CDCA2	0.04910763	0.04222799	0.5141609	0.3390121	0.0060908375	10	0.012881919	0.0143619445	0.024539709	0	0.0006448633375	0	0.2996938725	0.0856883395	0.9761737	0.9664194775	0.0649812155	111
COPS5	0.0064748465	0.004309051	0.5832882	0.3892682	0.01513259	15	0.00023155894	0.0001577844	0.03198675375	0	0.001146889	0	0.178367085	0.02267764475	0.9923029	0.966405215	0.11066769	105
