AssociatedGeneName EnsemblGeneID h2.CrossTissue se.CrossTissue ensid
TRPM1 ENSG00000134160.9 0.0236 0.033358 ENSG00000134160
EDEM1 ENSG00000134109.6 0.24969 0.070806 ENSG00000134109
CTIF ENSG00000134030.9 0.044344 0.029236 ENSG00000134030
ADAMDEC1 ENSG00000134028.10 0.011304 0.018087 ENSG00000134028
ELP3 ENSG00000134014.12 0.048839 0.034052 ENSG00000134014
NUMB ENSG00000133961.15 0.042842 0.033738 ENSG00000133961
MEN1 ENSG00000133895.10 0.065755 0.039374 ENSG00000133895
TEX15 ENSG00000133863.2 0.031139 0.031377 ENSG00000133863
AMPD3 ENSG00000133805.11 0.431576 0.063325 ENSG00000133805
SWAP70 ENSG00000133789.10 0.102439 0.046473 ENSG00000133789
SPINK5 ENSG00000133710.11 0.30844 0.05927 ENSG00000133710
KRAS ENSG00000133703.7 0.110385 0.05209 ENSG00000133703
TMEM254 ENSG00000133678.9 0.126807 0.052723 ENSG00000133678
LRRIQ1 ENSG00000133640.14 0.013062 0.025598 ENSG00000133640
MKRN1 ENSG00000133606.6 0.10533 0.049516 ENSG00000133606
SEC14L4 ENSG00000133488.10 0.177867 0.059204 ENSG00000133488
GGT2 ENSG00000133475.12 0.049059 0.040806 ENSG00000133475
MED10 ENSG00000133398.3 0.026117 0.028501 ENSG00000133398
HRASLS2 ENSG00000133328.3 0.02841 0.032108 ENSG00000133328
RARRES3 ENSG00000133321.6 0.017719 0.025212 ENSG00000133321
LGALS12 ENSG00000133317.10 0.039086 0.032221 ENSG00000133317
WDR74 ENSG00000133316.11 0.08633 0.04366 ENSG00000133316
CNDP2 ENSG00000133313.10 0.138743 0.057786 ENSG00000133313
SUV420H2 ENSG00000133247.9 0.012504 0.038234 ENSG00000133247
BTBD2 ENSG00000133243.4 0.24476 0.061172 ENSG00000133243
POSTN ENSG00000133110.10 0.041836 0.038537 ENSG00000133110
TRPC4 ENSG00000133107.10 0.105205 0.048837 ENSG00000133107
LGR6 ENSG00000133067.13 0.035896 0.036215 ENSG00000133067
SLC41A1 ENSG00000133065.6 0.071759 0.042462 ENSG00000133065
PIK3C2B ENSG00000133056.9 0.019972 0.025268 ENSG00000133056
MYBPH ENSG00000133055.4 0.094059 0.053922 ENSG00000133055
PEMT ENSG00000133027.13 0.024961 0.028369 ENSG00000133027
WASF3 ENSG00000132970.8 0.138904 0.052006 ENSG00000132970
CDK8 ENSG00000132964.7 0.057527 0.043976 ENSG00000132964
TPTE2 ENSG00000132958.13 0.094325 0.041839 ENSG00000132958
XPO4 ENSG00000132953.12 0.120565 0.046632 ENSG00000132953
PDE6A ENSG00000132915.6 0.02563 0.03373 ENSG00000132915
FBXO44 ENSG00000132879.9 0.030348 0.028606 ENSG00000132879
SYT4 ENSG00000132872.7 0.082886 0.05184 ENSG00000132872
BHMT2 ENSG00000132840.5 0.047614 0.031048 ENSG00000132840
ZSWIM3 ENSG00000132801.5 0.017404 0.024087 ENSG00000132801
CTNNBL1 ENSG00000132792.14 0.031189 0.029128 ENSG00000132792
MMACHC ENSG00000132763.10 0.114231 0.051015 ENSG00000132763
ACY3 ENSG00000132744.3 0.048256 0.035797 ENSG00000132744
ARHGEF11 ENSG00000132694.14 0.050627 0.035128 ENSG00000132694
RHBG ENSG00000132677.8 0.019279 0.022277 ENSG00000132677
PCED1A ENSG00000132635.12 0.014807 0.031662 ENSG00000132635
SCP2D1 ENSG00000132631.4 0.012955 0.028237 ENSG00000132631
ANKEF1 ENSG00000132623.10 0.373866 0.071612 ENSG00000132623
NIP7 ENSG00000132603.9 0.108631 0.045244 ENSG00000132603
PCBD2 ENSG00000132570.10 0.144278 0.053859 ENSG00000132570
MATN2 ENSG00000132561.9 0.045615 0.032586 ENSG00000132561
RGS22 ENSG00000132554.15 0.031947 0.038634 ENSG00000132554
CLEC10A ENSG00000132514.9 0.030169 0.027839 ENSG00000132514
UTP3 ENSG00000132467.2 0.015409 0.019877 ENSG00000132467
IGJ ENSG00000132465.6 0.013853 0.022157 ENSG00000132465
FIGNL1 ENSG00000132436.7 0.010319 0.027677 ENSG00000132436
LANCL2 ENSG00000132434.5 0.046639 0.033712 ENSG00000132434
TBC1D14 ENSG00000132405.14 0.02616 0.044188 ENSG00000132405
RAN ENSG00000132341.6 0.043108 0.045647 ENSG00000132341
IQCA1 ENSG00000132321.12 0.072135 0.038269 ENSG00000132321
MRPL35 ENSG00000132313.10 0.019447 0.026637 ENSG00000132313
SLC6A11 ENSG00000132164.5 0.022116 0.034833 ENSG00000132164
MATN3 ENSG00000132031.8 0.043589 0.038791 ENSG00000132031
RTBDN ENSG00000132026.9 0.04235 0.037013 ENSG00000132026
PODNL1 ENSG00000132000.7 0.153583 0.057803 ENSG00000132000
LGALS3 ENSG00000131981.11 0.026428 0.038891 ENSG00000131981
ABHD12B ENSG00000131969.10 0.023046 0.028823 ENSG00000131969
CHSY1 ENSG00000131873.5 0.035969 0.040577 ENSG00000131873
RBM8A ENSG00000131795.7 0.046795 0.031423 ENSG00000131795
FMO5 ENSG00000131781.8 0.043275 0.036136 ENSG00000131781
CHD1L ENSG00000131778.13 0.069156 0.03612 ENSG00000131778
KHDRBS3 ENSG00000131773.9 0.037349 0.03358 ENSG00000131773
MAP1B ENSG00000131711.10 0.06454 0.038479 ENSG00000131711
NPHP4 ENSG00000131697.13 0.019923 0.023392 ENSG00000131697
NINJ1 ENSG00000131669.5 0.03346 0.024523 ENSG00000131669
PPFIA1 ENSG00000131626.11 0.06924 0.034643 ENSG00000131626
EXOC4 ENSG00000131558.10 0.21009 0.054818 ENSG00000131558
RPL27 ENSG00000131469.8 0.122785 0.049323 ENSG00000131469
NAPSA ENSG00000131400.3 0.01466 0.032814 ENSG00000131400
SLC6A6 ENSG00000131389.12 0.010951 0.020756 ENSG00000131389
GALNT15 ENSG00000131386.13 0.011422 0.025882 ENSG00000131386
ZFYVE20 ENSG00000131381.8 0.054291 0.040917 ENSG00000131381
HAUS8 ENSG00000131351.10 0.188522 0.055566 ENSG00000131351
PRR7 ENSG00000131188.7 0.077397 0.040943 ENSG00000131188
F12 ENSG00000131187.5 0.050571 0.0443 ENSG00000131187
GINS2 ENSG00000131153.4 0.061973 0.053328 ENSG00000131153
GSE1 ENSG00000131149.13 0.0225 0.043502 ENSG00000131149
EMC8 ENSG00000131148.4 0.139022 0.059586 ENSG00000131148
ZNF227 ENSG00000131115.11 0.020845 0.032534 ENSG00000131115
ATP6V1E1 ENSG00000131100.8 0.012313 0.026457 ENSG00000131100
HIGD1B ENSG00000131097.2 0.019512 0.027486 ENSG00000131097
C1QL1 ENSG00000131094.3 0.01881 0.021432 ENSG00000131094
COX4I2 ENSG00000131055.4 0.018293 0.023111 ENSG00000131055
EPS8L1 ENSG00000131037.10 0.209261 0.067813 ENSG00000131037
ULBP3 ENSG00000131019.5 0.160206 0.059861 ENSG00000131019
ULBP2 ENSG00000131015.4 0.28495 0.07189 ENSG00000131015
PKDREJ ENSG00000130943.5 0.53198 0.054965 ENSG00000130943
SLC7A10 ENSG00000130876.6 0.03552 0.036655 ENSG00000130876
ZNF331 ENSG00000130844.12 0.08428 0.059233 ENSG00000130844
ZC3H4 ENSG00000130749.5 0.013933 0.029192 ENSG00000130749
YIPF2 ENSG00000130733.6 0.065053 0.040996 ENSG00000130733
EXOSC2 ENSG00000130713.11 0.054128 0.036026 ENSG00000130713
RBBP8NL ENSG00000130701.3 0.023794 0.030457 ENSG00000130701
CEP85 ENSG00000130695.9 0.028346 0.033918 ENSG00000130695
HBZ ENSG00000130656.4 0.02467 0.025716 ENSG00000130656
PNPLA7 ENSG00000130653.11 0.285516 0.065375 ENSG00000130653
CYP2E1 ENSG00000130649.5 0.058555 0.047695 ENSG00000130649
HELZ2 ENSG00000130589.11 0.035307 0.02775 ENSG00000130589
CAMSAP1 ENSG00000130559.14 0.074491 0.052372 ENSG00000130559
ZNF557 ENSG00000130544.7 0.125756 0.06031 ENSG00000130544
SULT4A1 ENSG00000130540.9 0.051558 0.043252 ENSG00000130540
JUND ENSG00000130522.4 0.147279 0.053303 ENSG00000130522
LSM4 ENSG00000130520.5 0.121424 0.05615 ENSG00000130520
PGPEP1 ENSG00000130517.8 0.349516 0.070371 ENSG00000130517
KLHDC7B ENSG00000130487.4 0.058612 0.040179 ENSG00000130487
LSM7 ENSG00000130332.9 0.477439 0.063315 ENSG00000130332
MRPL34 ENSG00000130312.2 0.399549 0.058148 ENSG00000130312
COLGALT1 ENSG00000130309.6 0.088543 0.048655 ENSG00000130309
RPL36 ENSG00000130255.8 0.127297 0.054412 ENSG00000130255
TOMM40 ENSG00000130204.8 0.06918 0.042955 ENSG00000130204
EXOC3L2 ENSG00000130201.3 0.045499 0.036141 ENSG00000130201
C19orf80 ENSG00000130173.9 0.061918 0.041359 ENSG00000130173
TSPAN16 ENSG00000130167.9 0.042135 0.038648 ENSG00000130167
ELOF1 ENSG00000130165.6 0.025209 0.026874 ENSG00000130165
ECSIT ENSG00000130159.9 0.078764 0.040305 ENSG00000130159
GAMT ENSG00000130005.7 0.072458 0.039306 ENSG00000130005
TNNI3 ENSG00000129991.8 0.069203 0.046021 ENSG00000129991
ABHD17A ENSG00000129968.11 0.017745 0.027924 ENSG00000129968
SHC2 ENSG00000129946.6 0.064401 0.036823 ENSG00000129946
MAU2 ENSG00000129933.15 0.025559 0.030716 ENSG00000129933
ART1 ENSG00000129744.2 0.061436 0.039504 ENSG00000129744
RHBDF2 ENSG00000129667.8 0.035695 0.035933 ENSG00000129667
TEP1 ENSG00000129566.8 0.210681 0.066859 ENSG00000129566
NEDD8 ENSG00000129559.8 0.01382 0.03396 ENSG00000129559
RNASE1 ENSG00000129538.9 0.047937 0.049281 ENSG00000129538
FOXA1 ENSG00000129514.4 0.028128 0.034984 ENSG00000129514
PARP2 ENSG00000129484.9 0.052173 0.041539 ENSG00000129484
ADCY4 ENSG00000129467.9 0.010666 0.024132 ENSG00000129467
SIGLEC9 ENSG00000129450.4 0.069069 0.041401 ENSG00000129450
MRM1 ENSG00000129282.8 0.057278 0.036742 ENSG00000129282
MMP28 ENSG00000129270.11 0.022227 0.0282 ENSG00000129270
KIF1C ENSG00000129250.7 0.014186 0.025303 ENSG00000129250
CD68 ENSG00000129226.9 0.025205 0.029356 ENSG00000129226
MYOD1 ENSG00000129152.3 0.062636 0.041017 ENSG00000129152
BBOX1 ENSG00000129151.4 0.071222 0.044199 ENSG00000129151
SUMF2 ENSG00000129103.13 0.02579 0.025459 ENSG00000129103
PSMA1 ENSG00000129084.13 0.018234 0.028959 ENSG00000129084
VPS13C ENSG00000129003.11 0.126892 0.045991 ENSG00000129003
CHAC1 ENSG00000128965.7 0.056004 0.039812 ENSG00000128965
NARG2 ENSG00000128915.7 0.046792 0.045691 ENSG00000128915
INO80 ENSG00000128908.11 0.037401 0.029239 ENSG00000128908
TTBK2 ENSG00000128881.12 0.039059 0.029747 ENSG00000128881
MYO5C ENSG00000128833.8 0.015042 0.025108 ENSG00000128833
WDFY4 ENSG00000128815.13 0.062662 0.043661 ENSG00000128815
TWSG1 ENSG00000128791.7 0.010325 0.029237 ENSG00000128791
OSGEPL1 ENSG00000128694.7 0.013905 0.021433 ENSG00000128694
HOXD1 ENSG00000128645.11 0.152276 0.057217 ENSG00000128645
OPN1SW ENSG00000128617.2 0.174476 0.057525 ENSG00000128617
FEZF1 ENSG00000128610.7 0.121065 0.050786 ENSG00000128610
KLHDC10 ENSG00000128607.9 0.053656 0.038693 ENSG00000128607
LRRC17 ENSG00000128606.8 0.065197 0.035969 ENSG00000128606
CALU ENSG00000128595.12 0.019205 0.028328 ENSG00000128595
LRRC4 ENSG00000128594.3 0.012576 0.024667 ENSG00000128594
VGF ENSG00000128564.5 0.014339 0.03004 ENSG00000128564
NAA38 ENSG00000128534.3 0.048398 0.031865 ENSG00000128534
ATP6V1F ENSG00000128524.4 0.0911 0.043641 ENSG00000128524
POT1 ENSG00000128513.9 0.030917 0.029451 ENSG00000128513
APOBEC3F ENSG00000128394.12 0.043555 0.036312 ENSG00000128394
TPST2 ENSG00000128294.11 0.024749 0.047143 ENSG00000128294
APOL3 ENSG00000128284.15 0.058084 0.048563 ENSG00000128284
GNAZ ENSG00000128266.7 0.066082 0.039893 ENSG00000128266
RFPL1 ENSG00000128250.5 0.137833 0.052501 ENSG00000128250
ASPHD2 ENSG00000128203.6 0.146644 0.058459 ENSG00000128203
DGCR8 ENSG00000128191.9 0.035058 0.032379 ENSG00000128191
TUBGCP6 ENSG00000128159.7 0.125014 0.053204 ENSG00000128159
PPAT ENSG00000128059.4 0.076905 0.051452 ENSG00000128059
KDR ENSG00000128052.8 0.089084 0.039127 ENSG00000128052
SPINK2 ENSG00000128040.6 0.360739 0.07088 ENSG00000128040
ZNF780B ENSG00000128000.11 0.022002 0.03545 ENSG00000128000
STYXL1 ENSG00000127952.12 0.382481 0.062808 ENSG00000127952
PTPN12 ENSG00000127947.11 0.24901 0.059015 ENSG00000127947
SHFM1 ENSG00000127922.5 0.055811 0.041345 ENSG00000127922
METTL16 ENSG00000127804.7 0.026323 0.028854 ENSG00000127804
EMC6 ENSG00000127774.6 0.018443 0.02464 ENSG00000127774
KDM4B ENSG00000127663.10 0.010432 0.025226 ENSG00000127663
GFER ENSG00000127554.12 0.023054 0.03389 ENSG00000127554
UQCR11 ENSG00000127540.7 0.048206 0.046436 ENSG00000127540
KLF2 ENSG00000127528.5 0.015827 0.025126 ENSG00000127528
UBR4 ENSG00000127481.10 0.019439 0.024611 ENSG00000127481
FGFRL1 ENSG00000127418.10 0.038399 0.040397 ENSG00000127418
TAS2R4 ENSG00000127364.2 0.379523 0.063443 ENSG00000127364
MASP1 ENSG00000127241.12 0.018724 0.032205 ENSG00000127241
ABHD8 ENSG00000127220.5 0.190526 0.054822 ENSG00000127220
BCL11B ENSG00000127152.13 0.038063 0.028832 ENSG00000127152
RGS13 ENSG00000127074.10 0.019578 0.029549 ENSG00000127074
MAP2K2 ENSG00000126934.9 0.063904 0.04271 ENSG00000126934
NUP214 ENSG00000126883.12 0.044163 0.029429 ENSG00000126883
EVI2A ENSG00000126860.7 0.012785 0.019569 ENSG00000126860
PZP ENSG00000126838.5 0.039177 0.040143 ENSG00000126838
IFI6 ENSG00000126709.10 0.019075 0.028192 ENSG00000126709
GLIS2 ENSG00000126603.4 0.023195 0.030128 ENSG00000126603
TRAP1 ENSG00000126602.6 0.582821 0.056197 ENSG00000126602
BECN1 ENSG00000126581.8 0.079072 0.042442 ENSG00000126581
WNK4 ENSG00000126562.12 0.046493 0.03395 ENSG00000126562
SBDS ENSG00000126524.5 0.03894 0.031654 ENSG00000126524
FLRT1 ENSG00000126500.3 0.05322 0.03362 ENSG00000126500
NR1D1 ENSG00000126368.5 0.020659 0.030232 ENSG00000126368
THRA ENSG00000126351.8 0.026275 0.025805 ENSG00000126351
COX6B1 ENSG00000126267.4 0.068504 0.039276 ENSG00000126267
RBM42 ENSG00000126254.7 0.011697 0.030718 ENSG00000126254
PDCD2L ENSG00000126249.3 0.014731 0.024623 ENSG00000126249
NECAB3 ENSG00000125967.12 0.026103 0.030349 ENSG00000125967
GDF5 ENSG00000125965.4 0.056432 0.033834 ENSG00000125965
OVOL2 ENSG00000125850.6 0.022903 0.03399 ENSG00000125850
PSMF1 ENSG00000125818.12 0.358842 0.066109 ENSG00000125818
CENPB ENSG00000125817.7 0.037253 0.031202 ENSG00000125817
CST8 ENSG00000125815.4 0.041848 0.034374 ENSG00000125815
OPA3 ENSG00000125741.4 0.075535 0.042192 ENSG00000125741
FOSB ENSG00000125740.9 0.031235 0.025619 ENSG00000125740
CD70 ENSG00000125726.6 0.040983 0.042563 ENSG00000125726
POLR1B ENSG00000125630.11 0.646543 0.050426 ENSG00000125630
PAX8 ENSG00000125618.12 0.662387 0.047774 ENSG00000125618
IL37 ENSG00000125571.5 0.039283 0.035523 ENSG00000125571
IL1B ENSG00000125538.7 0.030701 0.032459 ENSG00000125538
C20orf195 ENSG00000125531.5 0.076405 0.041784 ENSG00000125531
SRMS ENSG00000125508.3 0.022378 0.030619 ENSG00000125508
KIR2DL1 ENSG00000125498.15 0.09807 0.057691 ENSG00000125498
C1orf61 ENSG00000125462.11 0.051696 0.037317 ENSG00000125462
TEKT3 ENSG00000125409.8 0.023113 0.020442 ENSG00000125409
ATP5S ENSG00000125375.10 0.01102 0.022559 ENSG00000125375
CLYBL ENSG00000125246.11 0.226039 0.070177 ENSG00000125246
DOK4 ENSG00000125170.6 0.034384 0.043469 ENSG00000125170
MT1G ENSG00000125144.9 0.166325 0.062265 ENSG00000125144
LRRC29 ENSG00000125122.10 0.048629 0.038001 ENSG00000125122
SSUH2 ENSG00000125046.10 0.03989 0.036533 ENSG00000125046
SCGB1D2 ENSG00000124935.3 0.012734 0.022148 ENSG00000124935
CXCL6 ENSG00000124875.5 0.055152 0.035961 ENSG00000124875
RUNX2 ENSG00000124813.16 0.088603 0.050911 ENSG00000124813
CPNE5 ENSG00000124772.7 0.062775 0.043224 ENSG00000124772
COL21A1 ENSG00000124749.12 0.114365 0.04898 ENSG00000124749
KLHL31 ENSG00000124743.5 0.120957 0.054993 ENSG00000124743
MEA1 ENSG00000124733.3 0.030386 0.031911 ENSG00000124733
TREM1 ENSG00000124731.8 0.056724 0.041774 ENSG00000124731
DNAH8 ENSG00000124721.13 0.056483 0.042762 ENSG00000124721
APOBEC2 ENSG00000124701.5 0.036991 0.041747 ENSG00000124701
SPDEF ENSG00000124664.6 0.023911 0.024123 ENSG00000124664
TBCC ENSG00000124659.5 0.049444 0.034823 ENSG00000124659
RPS10 ENSG00000124614.9 0.042246 0.032826 ENSG00000124614
UNC5CL ENSG00000124602.5 0.050821 0.038563 ENSG00000124602
SLC17A1 ENSG00000124568.6 0.031559 0.027173 ENSG00000124568
CEACAM8 ENSG00000124469.6 0.013327 0.022679 ENSG00000124469
IL17C ENSG00000124391.4 0.060108 0.043905 ENSG00000124391
MTRR ENSG00000124275.10 0.020047 0.030733 ENSG00000124275
NEURL2 ENSG00000124257.6 0.016891 0.024569 ENSG00000124257
ZBP1 ENSG00000124256.10 0.024162 0.026786 ENSG00000124256
CDH26 ENSG00000124215.12 0.061218 0.04261 ENSG00000124215
TOX2 ENSG00000124191.12 0.019939 0.032104 ENSG00000124191
PARD6B ENSG00000124171.4 0.025242 0.038566 ENSG00000124171
SEMG2 ENSG00000124157.6 0.014645 0.029222 ENSG00000124157
FAM209A ENSG00000124103.8 0.017233 0.026006 ENSG00000124103
FAM210B ENSG00000124098.9 0.01885 0.030046 ENSG00000124098
SLC12A4 ENSG00000124067.12 0.037905 0.027573 ENSG00000124067
AGO2 ENSG00000123908.7 0.089214 0.048517 ENSG00000123908
PLA2G12A ENSG00000123739.6 0.073141 0.0414 ENSG00000123739
TTC21B ENSG00000123607.10 0.068467 0.039203 ENSG00000123607
METTL8 ENSG00000123600.13 0.014709 0.026944 ENSG00000123600
HOXC11 ENSG00000123388.4 0.024565 0.025206 ENSG00000123388
CDK2 ENSG00000123374.6 0.024025 0.031112 ENSG00000123374
HOXC13 ENSG00000123364.3 0.018217 0.025045 ENSG00000123364
NR4A1 ENSG00000123358.15 0.014577 0.029775 ENSG00000123358
NEUROD4 ENSG00000123307.3 0.02389 0.026849 ENSG00000123307
ITIH5 ENSG00000123243.10 0.059574 0.044728 ENSG00000123243
OPTN ENSG00000123240.12 0.038624 0.042251 ENSG00000123240
CENPK ENSG00000123219.8 0.030012 0.023895 ENSG00000123219
SPRYD7 ENSG00000123178.10 0.041748 0.034293 ENSG00000123178
GIPC1 ENSG00000123159.11 0.155361 0.060623 ENSG00000123159
WDR83 ENSG00000123154.7 0.087939 0.054039 ENSG00000123154
PKN1 ENSG00000123143.8 0.049744 0.036736 ENSG00000123143
CCDC91 ENSG00000123106.6 0.150163 0.053423 ENSG00000123106
BHLHE41 ENSG00000123095.5 0.065129 0.045404 ENSG00000123095
ACADS ENSG00000122971.4 0.085952 0.040318 ENSG00000122971
RBM19 ENSG00000122965.6 0.055961 0.039268 ENSG00000122965
VPS26A ENSG00000122958.10 0.189977 0.063905 ENSG00000122958
P4HA1 ENSG00000122884.8 0.014292 0.015597 ENSG00000122884
CHST3 ENSG00000122863.5 0.042651 0.038767 ENSG00000122863
C7orf49 ENSG00000122783.12 0.129266 0.045754 ENSG00000122783
KIAA1045 ENSG00000122733.11 0.103386 0.046586 ENSG00000122733
SPINK4 ENSG00000122711.4 0.080155 0.041455 ENSG00000122711
GLIPR2 ENSG00000122694.11 0.039569 0.034152 ENSG00000122694
ARL4A ENSG00000122644.8 0.029832 0.027373 ENSG00000122644
NXPH1 ENSG00000122584.8 0.01132 0.026525 ENSG00000122584
CBX3 ENSG00000122565.14 0.033866 0.028815 ENSG00000122565
OCM ENSG00000122543.6 0.017667 0.024009 ENSG00000122543
ZMIZ2 ENSG00000122515.10 0.058502 0.038409 ENSG00000122515
NBPF14 ENSG00000122497.13 0.093401 0.041534 ENSG00000122497
PQLC1 ENSG00000122490.14 0.019227 0.022499 ENSG00000122490
CCDC18 ENSG00000122483.13 0.137034 0.050548 ENSG00000122483
RWDD3 ENSG00000122481.12 0.40587 0.062115 ENSG00000122481
TRMT13 ENSG00000122435.5 0.027034 0.029522 ENSG00000122435
NAA60 ENSG00000122390.13 0.057171 0.036541 ENSG00000122390
ANXA11 ENSG00000122359.13 0.053362 0.04122 ENSG00000122359
LY9 ENSG00000122224.12 0.011528 0.016809 ENSG00000122224
CCR2 ENSG00000121807.5 0.040071 0.034629 ENSG00000121807
TMEM39B ENSG00000121775.13 0.01897 0.033333 ENSG00000121775
HCRTR1 ENSG00000121764.7 0.036078 0.035012 ENSG00000121764
BAI2 ENSG00000121753.8 0.018457 0.03082 ENSG00000121753
DEPDC7 ENSG00000121690.5 0.070912 0.042709 ENSG00000121690
RNF2 ENSG00000121481.6 0.06248 0.036117 ENSG00000121481
LHX4 ENSG00000121454.4 0.222779 0.057205 ENSG00000121454
PSPC1 ENSG00000121390.13 0.067284 0.035594 ENSG00000121390
KCNJ8 ENSG00000121361.3 0.010209 0.026436 ENSG00000121361
IAPP ENSG00000121351.3 0.066046 0.039556 ENSG00000121351
ABCC11 ENSG00000121270.11 0.072153 0.037722 ENSG00000121270
NCAPH ENSG00000121152.5 0.012333 0.03221 ENSG00000121152
TBX2 ENSG00000121068.9 0.243931 0.066211 ENSG00000121068
TRIM25 ENSG00000121060.10 0.028582 0.035522 ENSG00000121060
AKAP1 ENSG00000121057.8 0.036188 0.034187 ENSG00000121057
TARDBP ENSG00000120948.11 0.016293 0.024918 ENSG00000120948
EPHX2 ENSG00000120915.9 0.046797 0.035173 ENSG00000120915
CLU ENSG00000120885.15 0.019417 0.021199 ENSG00000120885
APAF1 ENSG00000120868.9 0.018763 0.026703 ENSG00000120868
GLT8D2 ENSG00000120820.8 0.018162 0.020901 ENSG00000120820
PLS1 ENSG00000120756.8 0.015511 0.030479 ENSG00000120756
MYOT ENSG00000120729.5 0.077784 0.043091 ENSG00000120729
EXOSC8 ENSG00000120699.8 0.089321 0.041201 ENSG00000120699
KBTBD7 ENSG00000120696.8 0.029258 0.028123 ENSG00000120696
WBP4 ENSG00000120688.7 0.20593 0.061424 ENSG00000120688
MTRF1 ENSG00000120662.11 0.084998 0.045308 ENSG00000120662
TAF12 ENSG00000120656.7 0.066443 0.053435 ENSG00000120656
CCDC77 ENSG00000120647.5 0.011299 0.020698 ENSG00000120647
LYZL1 ENSG00000120563.4 0.018806 0.031035 ENSG00000120563
MRPS14 ENSG00000120333.4 0.061727 0.039529 ENSG00000120333
SLC25A2 ENSG00000120329.4 0.086547 0.045598 ENSG00000120329
PCDHB14 ENSG00000120327.4 0.047752 0.033102 ENSG00000120327
CYSTM1 ENSG00000120306.5 0.091626 0.042759 ENSG00000120306
PLEKHG1 ENSG00000120278.10 0.038778 0.04189 ENSG00000120278
MLANA ENSG00000120215.5 0.026086 0.029512 ENSG00000120215
EQTN ENSG00000120160.6 0.057838 0.038311 ENSG00000120160
RCL1 ENSG00000120158.7 0.051025 0.045239 ENSG00000120158
CRHR1 ENSG00000120088.10 0.328508 0.061815 ENSG00000120088
KANSL1 ENSG00000120071.8 0.393923 0.068786 ENSG00000120071
C10orf95 ENSG00000120055.5 0.015267 0.038045 ENSG00000120055
CPN1 ENSG00000120054.7 0.090365 0.051555 ENSG00000120054
C10orf76 ENSG00000120029.8 0.021379 0.034456 ENSG00000120029
FAM45A ENSG00000119979.11 0.02974 0.033782 ENSG00000119979
TCTN3 ENSG00000119977.15 0.190816 0.053618 ENSG00000119977
HELLS ENSG00000119969.10 0.12304 0.045294 ENSG00000119969
PYROXD2 ENSG00000119943.6 0.058586 0.03776 ENSG00000119943
GPAM ENSG00000119927.9 0.017438 0.027527 ENSG00000119927
IFIT2 ENSG00000119922.7 0.040499 0.029004 ENSG00000119922
SLC17A5 ENSG00000119899.11 0.095271 0.041626 ENSG00000119899
AFTPH ENSG00000119844.10 0.013214 0.023882 ENSG00000119844
ATL2 ENSG00000119787.9 0.06396 0.037226 ENSG00000119787
FKBP1B ENSG00000119782.9 0.040971 0.035738 ENSG00000119782
KLHL29 ENSG00000119771.10 0.077461 0.046369 ENSG00000119771
COQ6 ENSG00000119723.11 0.172308 0.049473 ENSG00000119723
NRDE2 ENSG00000119720.13 0.073236 0.039692 ENSG00000119720
ALDH6A1 ENSG00000119711.8 0.011015 0.025827 ENSG00000119711
TGFB3 ENSG00000119699.3 0.019293 0.02648 ENSG00000119699
ABCD4 ENSG00000119688.16 0.010026 0.022966 ENSG00000119688
PGF ENSG00000119630.9 0.01064 0.026229 ENSG00000119630
PROX2 ENSG00000119608.8 0.045128 0.039065 ENSG00000119608
YLPM1 ENSG00000119596.13 0.022115 0.034267 ENSG00000119596
ZBTB45 ENSG00000119574.8 0.119834 0.048329 ENSG00000119574
ONECUT2 ENSG00000119547.5 0.016223 0.023883 ENSG00000119547
VPS4B ENSG00000119541.5 0.03226 0.029089 ENSG00000119541
GALNT12 ENSG00000119514.5 0.013004 0.021686 ENSG00000119514
PHF19 ENSG00000119403.9 0.073743 0.047381 ENSG00000119403
CNTRL ENSG00000119397.12 0.010722 0.031691 ENSG00000119397
PPP2R4 ENSG00000119383.15 0.061542 0.040083 ENSG00000119383
CTNNAL1 ENSG00000119326.10 0.010724 0.031882 ENSG00000119326
HEATR1 ENSG00000119285.6 0.092445 0.044212 ENSG00000119285
C1orf198 ENSG00000119280.12 0.066004 0.049454 ENSG00000119280
ITGB1BP1 ENSG00000119185.8 0.023405 0.026235 ENSG00000119185
C2orf40 ENSG00000119147.5 0.340542 0.066805 ENSG00000119147
GDA ENSG00000119125.12 0.028752 0.029532 ENSG00000119125
CYP20A1 ENSG00000119004.10 0.029244 0.034651 ENSG00000119004
