AssociatedGeneName EnsemblGeneID h2.CrossTissue se.CrossTissue ensid
KRAS ENSG00000133703.7 0.110385 0.05209 ENSG00000133703
TMEM254 ENSG00000133678.9 0.126807 0.052723 ENSG00000133678
MKRN1 ENSG00000133606.6 0.10533 0.049516 ENSG00000133606
SEC14L4 ENSG00000133488.10 0.177867 0.059204 ENSG00000133488
WDR74 ENSG00000133316.11 0.08633 0.04366 ENSG00000133316
CNDP2 ENSG00000133313.10 0.138743 0.057786 ENSG00000133313
BTBD2 ENSG00000133243.4 0.24476 0.061172 ENSG00000133243
TRPC4 ENSG00000133107.10 0.105205 0.048837 ENSG00000133107
SLC41A1 ENSG00000133065.6 0.071759 0.042462 ENSG00000133065
MYBPH ENSG00000133055.4 0.094059 0.053922 ENSG00000133055
WASF3 ENSG00000132970.8 0.138904 0.052006 ENSG00000132970
CDK8 ENSG00000132964.7 0.057527 0.043976 ENSG00000132964
TPTE2 ENSG00000132958.13 0.094325 0.041839 ENSG00000132958
XPO4 ENSG00000132953.12 0.120565 0.046632 ENSG00000132953
SYT4 ENSG00000132872.7 0.082886 0.05184 ENSG00000132872
MMACHC ENSG00000132763.10 0.114231 0.051015 ENSG00000132763
ARHGEF11 ENSG00000132694.14 0.050627 0.035128 ENSG00000132694
ANKEF1 ENSG00000132623.10 0.373866 0.071612 ENSG00000132623
NIP7 ENSG00000132603.9 0.108631 0.045244 ENSG00000132603
PCBD2 ENSG00000132570.10 0.144278 0.053859 ENSG00000132570
IQCA1 ENSG00000132321.12 0.072135 0.038269 ENSG00000132321
PODNL1 ENSG00000132000.7 0.153583 0.057803 ENSG00000132000
CHD1L ENSG00000131778.13 0.069156 0.03612 ENSG00000131778
MAP1B ENSG00000131711.10 0.06454 0.038479 ENSG00000131711
PPFIA1 ENSG00000131626.11 0.06924 0.034643 ENSG00000131626
EXOC4 ENSG00000131558.10 0.21009 0.054818 ENSG00000131558
RPL27 ENSG00000131469.8 0.122785 0.049323 ENSG00000131469
ZFYVE20 ENSG00000131381.8 0.054291 0.040917 ENSG00000131381
HAUS8 ENSG00000131351.10 0.188522 0.055566 ENSG00000131351
PRR7 ENSG00000131188.7 0.077397 0.040943 ENSG00000131188
F12 ENSG00000131187.5 0.050571 0.0443 ENSG00000131187
GINS2 ENSG00000131153.4 0.061973 0.053328 ENSG00000131153
EMC8 ENSG00000131148.4 0.139022 0.059586 ENSG00000131148
EPS8L1 ENSG00000131037.10 0.209261 0.067813 ENSG00000131037
ULBP3 ENSG00000131019.5 0.160206 0.059861 ENSG00000131019
ULBP2 ENSG00000131015.4 0.28495 0.07189 ENSG00000131015
PKDREJ ENSG00000130943.5 0.53198 0.054965 ENSG00000130943
ZNF331 ENSG00000130844.12 0.08428 0.059233 ENSG00000130844
YIPF2 ENSG00000130733.6 0.065053 0.040996 ENSG00000130733
EXOSC2 ENSG00000130713.11 0.054128 0.036026 ENSG00000130713
PNPLA7 ENSG00000130653.11 0.285516 0.065375 ENSG00000130653
CYP2E1 ENSG00000130649.5 0.058555 0.047695 ENSG00000130649
CAMSAP1 ENSG00000130559.14 0.074491 0.052372 ENSG00000130559
ZNF557 ENSG00000130544.7 0.125756 0.06031 ENSG00000130544
SULT4A1 ENSG00000130540.9 0.051558 0.043252 ENSG00000130540
JUND ENSG00000130522.4 0.147279 0.053303 ENSG00000130522
LSM4 ENSG00000130520.5 0.121424 0.05615 ENSG00000130520
PGPEP1 ENSG00000130517.8 0.349516 0.070371 ENSG00000130517
KLHDC7B ENSG00000130487.4 0.058612 0.040179 ENSG00000130487
LSM7 ENSG00000130332.9 0.477439 0.063315 ENSG00000130332
MRPL34 ENSG00000130312.2 0.399549 0.058148 ENSG00000130312
COLGALT1 ENSG00000130309.6 0.088543 0.048655 ENSG00000130309
RPL36 ENSG00000130255.8 0.127297 0.054412 ENSG00000130255
TOMM40 ENSG00000130204.8 0.06918 0.042955 ENSG00000130204
C19orf80 ENSG00000130173.9 0.061918 0.041359 ENSG00000130173
ECSIT ENSG00000130159.9 0.078764 0.040305 ENSG00000130159
GAMT ENSG00000130005.7 0.072458 0.039306 ENSG00000130005
TNNI3 ENSG00000129991.8 0.069203 0.046021 ENSG00000129991
SHC2 ENSG00000129946.6 0.064401 0.036823 ENSG00000129946
ART1 ENSG00000129744.2 0.061436 0.039504 ENSG00000129744
TEP1 ENSG00000129566.8 0.210681 0.066859 ENSG00000129566
PARP2 ENSG00000129484.9 0.052173 0.041539 ENSG00000129484
SIGLEC9 ENSG00000129450.4 0.069069 0.041401 ENSG00000129450
MRM1 ENSG00000129282.8 0.057278 0.036742 ENSG00000129282
MYOD1 ENSG00000129152.3 0.062636 0.041017 ENSG00000129152
BBOX1 ENSG00000129151.4 0.071222 0.044199 ENSG00000129151
VPS13C ENSG00000129003.11 0.126892 0.045991 ENSG00000129003
CHAC1 ENSG00000128965.7 0.056004 0.039812 ENSG00000128965
WDFY4 ENSG00000128815.13 0.062662 0.043661 ENSG00000128815
HOXD1 ENSG00000128645.11 0.152276 0.057217 ENSG00000128645
OPN1SW ENSG00000128617.2 0.174476 0.057525 ENSG00000128617
FEZF1 ENSG00000128610.7 0.121065 0.050786 ENSG00000128610
KLHDC10 ENSG00000128607.9 0.053656 0.038693 ENSG00000128607
LRRC17 ENSG00000128606.8 0.065197 0.035969 ENSG00000128606
ATP6V1F ENSG00000128524.4 0.0911 0.043641 ENSG00000128524
APOL3 ENSG00000128284.15 0.058084 0.048563 ENSG00000128284
GNAZ ENSG00000128266.7 0.066082 0.039893 ENSG00000128266
RFPL1 ENSG00000128250.5 0.137833 0.052501 ENSG00000128250
ASPHD2 ENSG00000128203.6 0.146644 0.058459 ENSG00000128203
TUBGCP6 ENSG00000128159.7 0.125014 0.053204 ENSG00000128159
PPAT ENSG00000128059.4 0.076905 0.051452 ENSG00000128059
KDR ENSG00000128052.8 0.089084 0.039127 ENSG00000128052
SPINK2 ENSG00000128040.6 0.360739 0.07088 ENSG00000128040
STYXL1 ENSG00000127952.12 0.382481 0.062808 ENSG00000127952
PTPN12 ENSG00000127947.11 0.24901 0.059015 ENSG00000127947
SHFM1 ENSG00000127922.5 0.055811 0.041345 ENSG00000127922
TAS2R4 ENSG00000127364.2 0.379523 0.063443 ENSG00000127364
ABHD8 ENSG00000127220.5 0.190526 0.054822 ENSG00000127220
MAP2K2 ENSG00000126934.9 0.063904 0.04271 ENSG00000126934
TRAP1 ENSG00000126602.6 0.582821 0.056197 ENSG00000126602
BECN1 ENSG00000126581.8 0.079072 0.042442 ENSG00000126581
FLRT1 ENSG00000126500.3 0.05322 0.03362 ENSG00000126500
COX6B1 ENSG00000126267.4 0.068504 0.039276 ENSG00000126267
GDF5 ENSG00000125965.4 0.056432 0.033834 ENSG00000125965
PSMF1 ENSG00000125818.12 0.358842 0.066109 ENSG00000125818
OPA3 ENSG00000125741.4 0.075535 0.042192 ENSG00000125741
POLR1B ENSG00000125630.11 0.646543 0.050426 ENSG00000125630
PAX8 ENSG00000125618.12 0.662387 0.047774 ENSG00000125618
C20orf195 ENSG00000125531.5 0.076405 0.041784 ENSG00000125531
KIR2DL1 ENSG00000125498.15 0.09807 0.057691 ENSG00000125498
C1orf61 ENSG00000125462.11 0.051696 0.037317 ENSG00000125462
CLYBL ENSG00000125246.11 0.226039 0.070177 ENSG00000125246
MT1G ENSG00000125144.9 0.166325 0.062265 ENSG00000125144
CXCL6 ENSG00000124875.5 0.055152 0.035961 ENSG00000124875
RUNX2 ENSG00000124813.16 0.088603 0.050911 ENSG00000124813
CPNE5 ENSG00000124772.7 0.062775 0.043224 ENSG00000124772
COL21A1 ENSG00000124749.12 0.114365 0.04898 ENSG00000124749
KLHL31 ENSG00000124743.5 0.120957 0.054993 ENSG00000124743
TREM1 ENSG00000124731.8 0.056724 0.041774 ENSG00000124731
DNAH8 ENSG00000124721.13 0.056483 0.042762 ENSG00000124721
UNC5CL ENSG00000124602.5 0.050821 0.038563 ENSG00000124602
IL17C ENSG00000124391.4 0.060108 0.043905 ENSG00000124391
CDH26 ENSG00000124215.12 0.061218 0.04261 ENSG00000124215
AGO2 ENSG00000123908.7 0.089214 0.048517 ENSG00000123908
PLA2G12A ENSG00000123739.6 0.073141 0.0414 ENSG00000123739
TTC21B ENSG00000123607.10 0.068467 0.039203 ENSG00000123607
ITIH5 ENSG00000123243.10 0.059574 0.044728 ENSG00000123243
GIPC1 ENSG00000123159.11 0.155361 0.060623 ENSG00000123159
WDR83 ENSG00000123154.7 0.087939 0.054039 ENSG00000123154
CCDC91 ENSG00000123106.6 0.150163 0.053423 ENSG00000123106
BHLHE41 ENSG00000123095.5 0.065129 0.045404 ENSG00000123095
ACADS ENSG00000122971.4 0.085952 0.040318 ENSG00000122971
RBM19 ENSG00000122965.6 0.055961 0.039268 ENSG00000122965
VPS26A ENSG00000122958.10 0.189977 0.063905 ENSG00000122958
C7orf49 ENSG00000122783.12 0.129266 0.045754 ENSG00000122783
KIAA1045 ENSG00000122733.11 0.103386 0.046586 ENSG00000122733
SPINK4 ENSG00000122711.4 0.080155 0.041455 ENSG00000122711
ZMIZ2 ENSG00000122515.10 0.058502 0.038409 ENSG00000122515
NBPF14 ENSG00000122497.13 0.093401 0.041534 ENSG00000122497
CCDC18 ENSG00000122483.13 0.137034 0.050548 ENSG00000122483
RWDD3 ENSG00000122481.12 0.40587 0.062115 ENSG00000122481
NAA60 ENSG00000122390.13 0.057171 0.036541 ENSG00000122390
ANXA11 ENSG00000122359.13 0.053362 0.04122 ENSG00000122359
DEPDC7 ENSG00000121690.5 0.070912 0.042709 ENSG00000121690
RNF2 ENSG00000121481.6 0.06248 0.036117 ENSG00000121481
LHX4 ENSG00000121454.4 0.222779 0.057205 ENSG00000121454
PSPC1 ENSG00000121390.13 0.067284 0.035594 ENSG00000121390
IAPP ENSG00000121351.3 0.066046 0.039556 ENSG00000121351
ABCC11 ENSG00000121270.11 0.072153 0.037722 ENSG00000121270
TBX2 ENSG00000121068.9 0.243931 0.066211 ENSG00000121068
MYOT ENSG00000120729.5 0.077784 0.043091 ENSG00000120729
EXOSC8 ENSG00000120699.8 0.089321 0.041201 ENSG00000120699
WBP4 ENSG00000120688.7 0.20593 0.061424 ENSG00000120688
MTRF1 ENSG00000120662.11 0.084998 0.045308 ENSG00000120662
TAF12 ENSG00000120656.7 0.066443 0.053435 ENSG00000120656
MRPS14 ENSG00000120333.4 0.061727 0.039529 ENSG00000120333
SLC25A2 ENSG00000120329.4 0.086547 0.045598 ENSG00000120329
CYSTM1 ENSG00000120306.5 0.091626 0.042759 ENSG00000120306
EQTN ENSG00000120160.6 0.057838 0.038311 ENSG00000120160
RCL1 ENSG00000120158.7 0.051025 0.045239 ENSG00000120158
CRHR1 ENSG00000120088.10 0.328508 0.061815 ENSG00000120088
KANSL1 ENSG00000120071.8 0.393923 0.068786 ENSG00000120071
CPN1 ENSG00000120054.7 0.090365 0.051555 ENSG00000120054
TCTN3 ENSG00000119977.15 0.190816 0.053618 ENSG00000119977
HELLS ENSG00000119969.10 0.12304 0.045294 ENSG00000119969
PYROXD2 ENSG00000119943.6 0.058586 0.03776 ENSG00000119943
SLC17A5 ENSG00000119899.11 0.095271 0.041626 ENSG00000119899
ATL2 ENSG00000119787.9 0.06396 0.037226 ENSG00000119787
KLHL29 ENSG00000119771.10 0.077461 0.046369 ENSG00000119771
COQ6 ENSG00000119723.11 0.172308 0.049473 ENSG00000119723
NRDE2 ENSG00000119720.13 0.073236 0.039692 ENSG00000119720
ZBTB45 ENSG00000119574.8 0.119834 0.048329 ENSG00000119574
PHF19 ENSG00000119403.9 0.073743 0.047381 ENSG00000119403
PPP2R4 ENSG00000119383.15 0.061542 0.040083 ENSG00000119383
HEATR1 ENSG00000119285.6 0.092445 0.044212 ENSG00000119285
C1orf198 ENSG00000119280.12 0.066004 0.049454 ENSG00000119280
C2orf40 ENSG00000119147.5 0.340542 0.066805 ENSG00000119147
FILIP1 ENSG00000118407.10 0.137456 0.046794 ENSG00000118407
ELOVL4 ENSG00000118402.5 0.170523 0.05239 ENSG00000118402
ATP10B ENSG00000118322.8 0.291509 0.05772 ENSG00000118322
RPS25 ENSG00000118181.6 0.064583 0.040271 ENSG00000118181
IFT46 ENSG00000118096.3 0.096665 0.058779 ENSG00000118096
NSL1 ENSG00000117697.10 0.122705 0.046504 ENSG00000117697
NENF ENSG00000117691.5 0.064568 0.039571 ENSG00000117691
SLC35A3 ENSG00000117620.8 0.059028 0.033084 ENSG00000117620
DARS2 ENSG00000117593.8 0.196495 0.063267 ENSG00000117593
TMED5 ENSG00000117500.8 0.106283 0.045035 ENSG00000117500
CCDC181 ENSG00000117477.8 0.221086 0.060731 ENSG00000117477
PTCH2 ENSG00000117425.9 0.058869 0.03901 ENSG00000117425
CD46 ENSG00000117335.14 0.189467 0.059262 ENSG00000117335
CR2 ENSG00000117322.12 0.075428 0.044616 ENSG00000117322
KLHL12 ENSG00000117153.11 0.076948 0.042339 ENSG00000117153
KDM5B ENSG00000117139.12 0.090349 0.0494 ENSG00000117139
ZNF684 ENSG00000117010.11 0.07012 0.044727 ENSG00000117010
RRAGC ENSG00000116954.7 0.055622 0.03903 ENSG00000116954
TNNI3K ENSG00000116783.9 0.248737 0.05771 ENSG00000116783
DNAJC6 ENSG00000116675.11 0.061922 0.045012 ENSG00000116675
FBXO6 ENSG00000116663.6 0.151165 0.063696 ENSG00000116663
SRM ENSG00000116649.5 0.051185 0.03911 ENSG00000116649
RHOU ENSG00000116574.4 0.06395 0.040584 ENSG00000116574
TCEANC2 ENSG00000116205.6 0.09375 0.051517 ENSG00000116205
FAM20B ENSG00000116199.7 0.26409 0.063689 ENSG00000116199
DHCR24 ENSG00000116133.7 0.086226 0.042093 ENSG00000116133
WIPF1 ENSG00000115935.12 0.121398 0.05222 ENSG00000115935
SLC25A12 ENSG00000115840.9 0.057438 0.036079 ENSG00000115840
PROC ENSG00000115718.13 0.223222 0.065325 ENSG00000115718
SLC5A7 ENSG00000115665.4 0.11289 0.049604 ENSG00000115665
COQ10B ENSG00000115520.4 0.058094 0.041326 ENSG00000115520
TXNDC9 ENSG00000115514.7 0.054084 0.03339 ENSG00000115514
GLS ENSG00000115419.8 0.075042 0.042624 ENSG00000115419
TTC31 ENSG00000115282.15 0.065619 0.045188 ENSG00000115282
APC2 ENSG00000115266.7 0.05623 0.044623 ENSG00000115266
POMC ENSG00000115138.6 0.061741 0.040938 ENSG00000115138
STEAP3 ENSG00000115107.15 0.141651 0.052572 ENSG00000115107
ZAP70 ENSG00000115085.9 0.056108 0.037984 ENSG00000115085
INO80D ENSG00000114933.11 0.066826 0.041804 ENSG00000114933
NEK4 ENSG00000114904.8 0.099266 0.045199 ENSG00000114904
GORASP1 ENSG00000114745.9 0.085346 0.045346 ENSG00000114745
MORC1 ENSG00000114487.5 0.062573 0.034427 ENSG00000114487
CBLB ENSG00000114423.14 0.053272 0.036536 ENSG00000114423
HYAL1 ENSG00000114378.12 0.168208 0.069421 ENSG00000114378
HGD ENSG00000113924.7 0.126649 0.053728 ENSG00000113924
CRBN ENSG00000113851.9 0.063591 0.036645 ENSG00000113851
SELK ENSG00000113811.6 0.110857 0.046528 ENSG00000113811
EHHADH ENSG00000113790.6 0.066057 0.041634 ENSG00000113790
CSNK1A1 ENSG00000113712.12 0.063693 0.041001 ENSG00000113712
TTC33 ENSG00000113638.8 0.068705 0.048858 ENSG00000113638
LIFR ENSG00000113594.5 0.053044 0.045206 ENSG00000113594
SKP1 ENSG00000113558.13 0.06517 0.038107 ENSG00000113558
PRLR ENSG00000113494.12 0.060597 0.042451 ENSG00000113494
FAM172A ENSG00000113391.12 0.071836 0.042209 ENSG00000113391
TTC1 ENSG00000113312.6 0.112452 0.054485 ENSG00000113312
THG1L ENSG00000113272.9 0.161625 0.057189 ENSG00000113272
IK ENSG00000113141.10 0.138661 0.051389 ENSG00000113141
SPARC ENSG00000113140.6 0.187449 0.060475 ENSG00000113140
APBB3 ENSG00000113108.13 0.056448 0.041057 ENSG00000113108
SLC4A9 ENSG00000113073.10 0.084952 0.04483 ENSG00000113073
PRSS16 ENSG00000112812.11 0.17236 0.064411 ENSG00000112812
ENPP5 ENSG00000112796.5 0.149792 0.048873 ENSG00000112796
CLIC5 ENSG00000112782.11 0.06189 0.041595 ENSG00000112782
PERP ENSG00000112378.11 0.108316 0.057146 ENSG00000112378
FIG4 ENSG00000112367.6 0.170909 0.05963 ENSG00000112367
RPS12 ENSG00000112306.7 0.052456 0.041693 ENSG00000112306
MED23 ENSG00000112282.13 0.054928 0.035793 ENSG00000112282
FHL5 ENSG00000112214.6 0.065586 0.040675 ENSG00000112214
ZNF451 ENSG00000112200.12 0.115805 0.047958 ENSG00000112200
RBM24 ENSG00000112183.10 0.057 0.04661 ENSG00000112183
RNF8 ENSG00000112130.12 0.250222 0.063736 ENSG00000112130
ULBP1 ENSG00000111981.3 0.462414 0.069622 ENSG00000111981
MCM9 ENSG00000111877.13 0.139839 0.05233 ENSG00000111877
TMEM14C ENSG00000111843.9 0.254229 0.06748 ENSG00000111843
CHPT1 ENSG00000111666.6 0.055587 0.034183 ENSG00000111666
UHRF1BP1L ENSG00000111647.8 0.066624 0.044109 ENSG00000111647
KRR1 ENSG00000111615.8 0.19373 0.054617 ENSG00000111615
IFNG ENSG00000111537.4 0.05584 0.039355 ENSG00000111537
GPR133 ENSG00000111452.8 0.05935 0.0479 ENSG00000111452
WNT5B ENSG00000111186.8 0.05287 0.035685 ENSG00000111186
KRT18 ENSG00000111057.6 0.056802 0.038186 ENSG00000111057
PTGES3 ENSG00000110958.11 0.056064 0.042175 ENSG00000110958
CSRNP2 ENSG00000110925.2 0.07705 0.037635 ENSG00000110925
TSPAN11 ENSG00000110900.10 0.070965 0.045123 ENSG00000110900
CLEC2B ENSG00000110852.4 0.076405 0.046151 ENSG00000110852
PTPN5 ENSG00000110786.13 0.42426 0.071967 ENSG00000110786
MADD ENSG00000110514.14 0.199834 0.067079 ENSG00000110514
MS4A4A ENSG00000110079.12 0.054696 0.034204 ENSG00000110079
LPXN ENSG00000110031.8 0.062338 0.036483 ENSG00000110031
SNX15 ENSG00000110025.7 0.124396 0.048691 ENSG00000110025
SNX25 ENSG00000109762.11 0.05614 0.045809 ENSG00000109762
SH3D19 ENSG00000109686.12 0.060731 0.043976 ENSG00000109686
FRG1 ENSG00000109536.7 0.070126 0.039127 ENSG00000109536
ZNF330 ENSG00000109445.6 0.074337 0.041168 ENSG00000109445
NDUFC1 ENSG00000109390.7 0.130638 0.050462 ENSG00000109390
LAMTOR3 ENSG00000109270.8 0.095956 0.038073 ENSG00000109270
OCIAD1 ENSG00000109180.10 0.103591 0.042324 ENSG00000109180
GNRHR ENSG00000109163.6 0.564055 0.058563 ENSG00000109163
TMEM33 ENSG00000109133.8 0.093861 0.051319 ENSG00000109133
RND2 ENSG00000108830.7 0.116507 0.044336 ENSG00000108830
SGCA ENSG00000108823.11 0.519156 0.056423 ENSG00000108823
RAB5C ENSG00000108774.10 0.225083 0.061212 ENSG00000108774
DHX58 ENSG00000108771.8 0.282351 0.065702 ENSG00000108771
ICAM2 ENSG00000108622.6 0.089322 0.045501 ENSG00000108622
HOXB6 ENSG00000108511.8 0.085051 0.041605 ENSG00000108511
GOSR2 ENSG00000108433.11 0.100826 0.041354 ENSG00000108433
RAPGEFL1 ENSG00000108352.7 0.218948 0.070374 ENSG00000108352
CWC25 ENSG00000108296.6 0.213728 0.061362 ENSG00000108296
PSMB3 ENSG00000108294.4 0.214736 0.060377 ENSG00000108294
TSPAN14 ENSG00000108219.9 0.10184 0.044981 ENSG00000108219
PBLD ENSG00000108187.10 0.078004 0.038458 ENSG00000108187
RPL28 ENSG00000108107.8 0.121382 0.059841 ENSG00000108107
PITRM1 ENSG00000107959.11 0.369466 0.0741 ENSG00000107959
ACBD5 ENSG00000107897.14 0.095985 0.045756 ENSG00000107897
MINPP1 ENSG00000107789.11 0.101334 0.049685 ENSG00000107789
MICU1 ENSG00000107745.12 0.086204 0.046966 ENSG00000107745
C10orf54 ENSG00000107738.14 0.060813 0.048447 ENSG00000107738
GATA3 ENSG00000107485.11 0.085584 0.05507 ENSG00000107485
CCNJ ENSG00000107443.11 0.066795 0.042267 ENSG00000107443
EXOSC3 ENSG00000107371.8 0.06497 0.0408 ENSG00000107371
PIP5K1B ENSG00000107242.13 0.065969 0.039157 ENSG00000107242
ELAVL2 ENSG00000107105.10 0.132414 0.050782 ENSG00000107105
DOCK8 ENSG00000107099.11 0.183205 0.057849 ENSG00000107099
KIAA1432 ENSG00000107036.7 0.066142 0.03391 ENSG00000107036
PLGRKT ENSG00000107020.5 0.274315 0.060057 ENSG00000107020
TLE4 ENSG00000106829.14 0.054853 0.044074 ENSG00000106829
CORO2A ENSG00000106789.8 0.081589 0.041524 ENSG00000106789
SLC1A1 ENSG00000106688.7 0.181068 0.06293 ENSG00000106688
GCK ENSG00000106633.11 0.087031 0.040961 ENSG00000106633
COA1 ENSG00000106603.13 0.054813 0.030502 ENSG00000106603
MEST ENSG00000106484.9 0.154457 0.052409 ENSG00000106484
RBM28 ENSG00000106344.3 0.206031 0.067596 ENSG00000106344
SSBP1 ENSG00000106028.6 0.067078 0.037844 ENSG00000106028
PON2 ENSG00000105854.8 0.130349 0.050581 ENSG00000105854
RUNDC3B ENSG00000105784.11 0.086008 0.050529 ENSG00000105784
SCN1B ENSG00000105711.6 0.050475 0.038854 ENSG00000105711
TFPT ENSG00000105619.9 0.199308 0.066646 ENSG00000105619
FAM83E ENSG00000105523.3 0.169984 0.058063 ENSG00000105523
ZNF175 ENSG00000105497.3 0.445277 0.061793 ENSG00000105497
GRIN2D ENSG00000105464.3 0.185491 0.058631 ENSG00000105464
GRWD1 ENSG00000105447.8 0.065989 0.045448 ENSG00000105447
TYK2 ENSG00000105397.9 0.093726 0.048945 ENSG00000105397
CEACAM4 ENSG00000105352.6 0.050776 0.032307 ENSG00000105352
CACTIN ENSG00000105298.9 0.284337 0.058574 ENSG00000105298
NUMBL ENSG00000105245.5 0.050533 0.038299 ENSG00000105245
FBL ENSG00000105202.3 0.068278 0.04141 ENSG00000105202
AURKC ENSG00000105146.8 0.154543 0.056341 ENSG00000105146
SYDE1 ENSG00000105137.8 0.059609 0.03762 ENSG00000105137
LILRB1 ENSG00000104972.10 0.144369 0.057597 ENSG00000104972
TLE6 ENSG00000104953.14 0.290326 0.067447 ENSG00000104953
RETN ENSG00000104918.4 0.214841 0.069407 ENSG00000104918
CD37 ENSG00000104894.7 0.100439 0.046898 ENSG00000104894
PLEKHJ1 ENSG00000104886.4 0.097168 0.059118 ENSG00000104886
DOT1L ENSG00000104885.12 0.08387 0.048008 ENSG00000104885
DHDH ENSG00000104808.3 0.065303 0.041998 ENSG00000104808
TULP2 ENSG00000104804.3 0.295977 0.064719 ENSG00000104804
MAN2B1 ENSG00000104774.8 0.137257 0.050214 ENSG00000104774
KCTD9 ENSG00000104756.11 0.05425 0.036763 ENSG00000104756
KLHDC4 ENSG00000104731.9 0.336517 0.068291 ENSG00000104731
WISP1 ENSG00000104415.9 0.094519 0.046658 ENSG00000104415
OIP5 ENSG00000104147.4 0.139608 0.047399 ENSG00000104147
DMXL2 ENSG00000104093.9 0.142556 0.056602 ENSG00000104093
CEP152 ENSG00000103995.9 0.129491 0.053411 ENSG00000103995
RPAP1 ENSG00000103932.7 0.383594 0.068567 ENSG00000103932
RASL12 ENSG00000103710.6 0.075214 0.045042 ENSG00000103710
IQCH ENSG00000103599.15 0.265068 0.058836 ENSG00000103599
RPGRIP1L ENSG00000103494.8 0.074254 0.04255 ENSG00000103494
STUB1 ENSG00000103266.5 0.075316 0.042491 ENSG00000103266
HAGHL ENSG00000103253.13 0.246601 0.070078 ENSG00000103253
CRISPLD2 ENSG00000103196.7 0.156159 0.066626 ENSG00000103196
CMC2 ENSG00000103121.4 0.080936 0.052902 ENSG00000103121
SLC7A6 ENSG00000103064.9 0.072595 0.040276 ENSG00000103064
SETD6 ENSG00000103037.7 0.186541 0.060071 ENSG00000103037
NDRG4 ENSG00000103034.10 0.091325 0.05098 ENSG00000103034
POLR2C ENSG00000102978.8 0.104421 0.05195 ENSG00000102978
LONP2 ENSG00000102910.9 0.117545 0.05466 ENSG00000102910
TSNAXIP1 ENSG00000102904.10 0.069671 0.037451 ENSG00000102904
ELMO3 ENSG00000102890.10 0.062344 0.036173 ENSG00000102890
MEDAG ENSG00000102802.5 0.121634 0.058836 ENSG00000102802
DGKH ENSG00000102780.11 0.091823 0.042061 ENSG00000102780
SLC25A15 ENSG00000102743.10 0.168829 0.054785 ENSG00000102743
SGCG ENSG00000102683.6 0.137872 0.064662 ENSG00000102683
DNAJC3 ENSG00000102580.10 0.119898 0.046979 ENSG00000102580
HTR2A ENSG00000102468.6 0.287349 0.060518 ENSG00000102468
RBBP8 ENSG00000101773.12 0.051111 0.036653 ENSG00000101773
RNMT ENSG00000101654.13 0.071138 0.047436 ENSG00000101654
JAG1 ENSG00000101384.7 0.076833 0.046442 ENSG00000101384
IDH3B ENSG00000101365.16 0.055875 0.047868 ENSG00000101365
NOP56 ENSG00000101361.10 0.13183 0.054055 ENSG00000101361
ANGPT4 ENSG00000101280.6 0.071359 0.05015 ENSG00000101280
NDUFAF5 ENSG00000101247.13 0.172751 0.056242 ENSG00000101247
CDC25B ENSG00000101224.13 0.25343 0.065439 ENSG00000101224
GMEB2 ENSG00000101216.6 0.061087 0.047712 ENSG00000101216
BMP7 ENSG00000101144.8 0.050478 0.044713 ENSG00000101144
SGK2 ENSG00000101049.10 0.092366 0.04834 ENSG00000101049
GINS1 ENSG00000101003.8 0.076228 0.054591 ENSG00000101003
GSKIP ENSG00000100744.10 0.07459 0.040783 ENSG00000100744
TRIM9 ENSG00000100505.9 0.057987 0.043643 ENSG00000100505
SOS2 ENSG00000100485.7 0.068546 0.039693 ENSG00000100485
RBM23 ENSG00000100461.13 0.24341 0.064399 ENSG00000100461
MLC1 ENSG00000100427.11 0.09962 0.049828 ENSG00000100427
POLR3H ENSG00000100413.12 0.134322 0.052012 ENSG00000100413
TNRC6B ENSG00000100354.15 0.053495 0.039885 ENSG00000100354
EIF3D ENSG00000100353.13 0.074044 0.049067 ENSG00000100353
CACNA1I ENSG00000100346.13 0.079685 0.045286 ENSG00000100346
MTMR3 ENSG00000100330.11 0.404227 0.062941 ENSG00000100330
ASCC2 ENSG00000100325.10 0.11346 0.048818 ENSG00000100325
RASD2 ENSG00000100302.6 0.134763 0.064034 ENSG00000100302
ARSA ENSG00000100299.12 0.720197 0.043218 ENSG00000100299
APOBEC3H ENSG00000100298.11 0.132922 0.048222 ENSG00000100298
THOC5 ENSG00000100296.9 0.409454 0.060445 ENSG00000100296
