AssociatedGeneName EnsemblGeneID h2.CrossTissue se.CrossTissue ensid
RWDD3 ENSG00000122481.12 0.40587 0.062115 ENSG00000122481
LHX4 ENSG00000121454.4 0.222779 0.057205 ENSG00000121454
TBX2 ENSG00000121068.9 0.243931 0.066211 ENSG00000121068
EXOSC8 ENSG00000120699.8 0.089321 0.041201 ENSG00000120699
WBP4 ENSG00000120688.7 0.20593 0.061424 ENSG00000120688
CYSTM1 ENSG00000120306.5 0.091626 0.042759 ENSG00000120306
CRHR1 ENSG00000120088.10 0.328508 0.061815 ENSG00000120088
KANSL1 ENSG00000120071.8 0.393923 0.068786 ENSG00000120071
TCTN3 ENSG00000119977.15 0.190816 0.053618 ENSG00000119977
HELLS ENSG00000119969.10 0.12304 0.045294 ENSG00000119969
SLC17A5 ENSG00000119899.11 0.095271 0.041626 ENSG00000119899
COQ6 ENSG00000119723.11 0.172308 0.049473 ENSG00000119723
ZBTB45 ENSG00000119574.8 0.119834 0.048329 ENSG00000119574
HEATR1 ENSG00000119285.6 0.092445 0.044212 ENSG00000119285
C2orf40 ENSG00000119147.5 0.340542 0.066805 ENSG00000119147
FILIP1 ENSG00000118407.10 0.137456 0.046794 ENSG00000118407
ELOVL4 ENSG00000118402.5 0.170523 0.05239 ENSG00000118402
ATP10B ENSG00000118322.8 0.291509 0.05772 ENSG00000118322
NSL1 ENSG00000117697.10 0.122705 0.046504 ENSG00000117697
DARS2 ENSG00000117593.8 0.196495 0.063267 ENSG00000117593
TMED5 ENSG00000117500.8 0.106283 0.045035 ENSG00000117500
CCDC181 ENSG00000117477.8 0.221086 0.060731 ENSG00000117477
CD46 ENSG00000117335.14 0.189467 0.059262 ENSG00000117335
TNNI3K ENSG00000116783.9 0.248737 0.05771 ENSG00000116783
FBXO6 ENSG00000116663.6 0.151165 0.063696 ENSG00000116663
FAM20B ENSG00000116199.7 0.26409 0.063689 ENSG00000116199
DHCR24 ENSG00000116133.7 0.086226 0.042093 ENSG00000116133
WIPF1 ENSG00000115935.12 0.121398 0.05222 ENSG00000115935
PROC ENSG00000115718.13 0.223222 0.065325 ENSG00000115718
SLC5A7 ENSG00000115665.4 0.11289 0.049604 ENSG00000115665
STEAP3 ENSG00000115107.15 0.141651 0.052572 ENSG00000115107
NEK4 ENSG00000114904.8 0.099266 0.045199 ENSG00000114904
HYAL1 ENSG00000114378.12 0.168208 0.069421 ENSG00000114378
HGD ENSG00000113924.7 0.126649 0.053728 ENSG00000113924
SELK ENSG00000113811.6 0.110857 0.046528 ENSG00000113811
TTC1 ENSG00000113312.6 0.112452 0.054485 ENSG00000113312
THG1L ENSG00000113272.9 0.161625 0.057189 ENSG00000113272
IK ENSG00000113141.10 0.138661 0.051389 ENSG00000113141
SPARC ENSG00000113140.6 0.187449 0.060475 ENSG00000113140
PRSS16 ENSG00000112812.11 0.17236 0.064411 ENSG00000112812
ENPP5 ENSG00000112796.5 0.149792 0.048873 ENSG00000112796
FIG4 ENSG00000112367.6 0.170909 0.05963 ENSG00000112367
ZNF451 ENSG00000112200.12 0.115805 0.047958 ENSG00000112200
RNF8 ENSG00000112130.12 0.250222 0.063736 ENSG00000112130
ULBP1 ENSG00000111981.3 0.462414 0.069622 ENSG00000111981
MCM9 ENSG00000111877.13 0.139839 0.05233 ENSG00000111877
TMEM14C ENSG00000111843.9 0.254229 0.06748 ENSG00000111843
KRR1 ENSG00000111615.8 0.19373 0.054617 ENSG00000111615
CSRNP2 ENSG00000110925.2 0.07705 0.037635 ENSG00000110925
PTPN5 ENSG00000110786.13 0.42426 0.071967 ENSG00000110786
MADD ENSG00000110514.14 0.199834 0.067079 ENSG00000110514
SNX15 ENSG00000110025.7 0.124396 0.048691 ENSG00000110025
NDUFC1 ENSG00000109390.7 0.130638 0.050462 ENSG00000109390
LAMTOR3 ENSG00000109270.8 0.095956 0.038073 ENSG00000109270
OCIAD1 ENSG00000109180.10 0.103591 0.042324 ENSG00000109180
GNRHR ENSG00000109163.6 0.564055 0.058563 ENSG00000109163
RND2 ENSG00000108830.7 0.116507 0.044336 ENSG00000108830
SGCA ENSG00000108823.11 0.519156 0.056423 ENSG00000108823
RAB5C ENSG00000108774.10 0.225083 0.061212 ENSG00000108774
DHX58 ENSG00000108771.8 0.282351 0.065702 ENSG00000108771
HOXB6 ENSG00000108511.8 0.085051 0.041605 ENSG00000108511
GOSR2 ENSG00000108433.11 0.100826 0.041354 ENSG00000108433
RAPGEFL1 ENSG00000108352.7 0.218948 0.070374 ENSG00000108352
CWC25 ENSG00000108296.6 0.213728 0.061362 ENSG00000108296
PSMB3 ENSG00000108294.4 0.214736 0.060377 ENSG00000108294
TSPAN14 ENSG00000108219.9 0.10184 0.044981 ENSG00000108219
PBLD ENSG00000108187.10 0.078004 0.038458 ENSG00000108187
RPL28 ENSG00000108107.8 0.121382 0.059841 ENSG00000108107
PITRM1 ENSG00000107959.11 0.369466 0.0741 ENSG00000107959
ACBD5 ENSG00000107897.14 0.095985 0.045756 ENSG00000107897
MINPP1 ENSG00000107789.11 0.101334 0.049685 ENSG00000107789
ELAVL2 ENSG00000107105.10 0.132414 0.050782 ENSG00000107105
DOCK8 ENSG00000107099.11 0.183205 0.057849 ENSG00000107099
PLGRKT ENSG00000107020.5 0.274315 0.060057 ENSG00000107020
SLC1A1 ENSG00000106688.7 0.181068 0.06293 ENSG00000106688
GCK ENSG00000106633.11 0.087031 0.040961 ENSG00000106633
MEST ENSG00000106484.9 0.154457 0.052409 ENSG00000106484
RBM28 ENSG00000106344.3 0.206031 0.067596 ENSG00000106344
PON2 ENSG00000105854.8 0.130349 0.050581 ENSG00000105854
TFPT ENSG00000105619.9 0.199308 0.066646 ENSG00000105619
FAM83E ENSG00000105523.3 0.169984 0.058063 ENSG00000105523
ZNF175 ENSG00000105497.3 0.445277 0.061793 ENSG00000105497
GRIN2D ENSG00000105464.3 0.185491 0.058631 ENSG00000105464
CACTIN ENSG00000105298.9 0.284337 0.058574 ENSG00000105298
AURKC ENSG00000105146.8 0.154543 0.056341 ENSG00000105146
LILRB1 ENSG00000104972.10 0.144369 0.057597 ENSG00000104972
TLE6 ENSG00000104953.14 0.290326 0.067447 ENSG00000104953
RETN ENSG00000104918.4 0.214841 0.069407 ENSG00000104918
CD37 ENSG00000104894.7 0.100439 0.046898 ENSG00000104894
TULP2 ENSG00000104804.3 0.295977 0.064719 ENSG00000104804
MAN2B1 ENSG00000104774.8 0.137257 0.050214 ENSG00000104774
KLHDC4 ENSG00000104731.9 0.336517 0.068291 ENSG00000104731
WISP1 ENSG00000104415.9 0.094519 0.046658 ENSG00000104415
OIP5 ENSG00000104147.4 0.139608 0.047399 ENSG00000104147
DMXL2 ENSG00000104093.9 0.142556 0.056602 ENSG00000104093
CEP152 ENSG00000103995.9 0.129491 0.053411 ENSG00000103995
RPAP1 ENSG00000103932.7 0.383594 0.068567 ENSG00000103932
IQCH ENSG00000103599.15 0.265068 0.058836 ENSG00000103599
HAGHL ENSG00000103253.13 0.246601 0.070078 ENSG00000103253
CRISPLD2 ENSG00000103196.7 0.156159 0.066626 ENSG00000103196
SETD6 ENSG00000103037.7 0.186541 0.060071 ENSG00000103037
POLR2C ENSG00000102978.8 0.104421 0.05195 ENSG00000102978
LONP2 ENSG00000102910.9 0.117545 0.05466 ENSG00000102910
MEDAG ENSG00000102802.5 0.121634 0.058836 ENSG00000102802
DGKH ENSG00000102780.11 0.091823 0.042061 ENSG00000102780
SLC25A15 ENSG00000102743.10 0.168829 0.054785 ENSG00000102743
SGCG ENSG00000102683.6 0.137872 0.064662 ENSG00000102683
DNAJC3 ENSG00000102580.10 0.119898 0.046979 ENSG00000102580
HTR2A ENSG00000102468.6 0.287349 0.060518 ENSG00000102468
NOP56 ENSG00000101361.10 0.13183 0.054055 ENSG00000101361
NDUFAF5 ENSG00000101247.13 0.172751 0.056242 ENSG00000101247
CDC25B ENSG00000101224.13 0.25343 0.065439 ENSG00000101224
RBM23 ENSG00000100461.13 0.24341 0.064399 ENSG00000100461
POLR3H ENSG00000100413.12 0.134322 0.052012 ENSG00000100413
MTMR3 ENSG00000100330.11 0.404227 0.062941 ENSG00000100330
ASCC2 ENSG00000100325.10 0.11346 0.048818 ENSG00000100325
RASD2 ENSG00000100302.6 0.134763 0.064034 ENSG00000100302
ARSA ENSG00000100299.12 0.720197 0.043218 ENSG00000100299
APOBEC3H ENSG00000100298.11 0.132922 0.048222 ENSG00000100298
THOC5 ENSG00000100296.9 0.409454 0.060445 ENSG00000100296
TTLL1 ENSG00000100271.12 0.20405 0.067517 ENSG00000100271
LMF2 ENSG00000100258.13 0.119429 0.056373 ENSG00000100258
FBXO7 ENSG00000100225.13 0.099963 0.046485 ENSG00000100225
CBY1 ENSG00000100211.6 0.154394 0.05014 ENSG00000100211
PICK1 ENSG00000100151.11 0.102535 0.050114 ENSG00000100151
SMARCB1 ENSG00000099956.13 0.206809 0.056818 ENSG00000099956
MADCAM1 ENSG00000099866.10 0.150085 0.057885 ENSG00000099866
MARCH2 ENSG00000099785.6 0.431504 0.057362 ENSG00000099785
OCEL1 ENSG00000099330.4 0.408957 0.063294 ENSG00000099330
PRTFDC1 ENSG00000099256.14 0.111859 0.044557 ENSG00000099256
CDC7 ENSG00000097046.8 0.396765 0.062768 ENSG00000097046
IL12RB1 ENSG00000096996.10 0.212362 0.054754 ENSG00000096996
PDE6C ENSG00000095464.9 0.122534 0.048969 ENSG00000095464
SEC22C ENSG00000093183.9 0.119129 0.053261 ENSG00000093183
VNN3 ENSG00000093134.9 0.154606 0.055929 ENSG00000093134
RAPGEF4 ENSG00000091428.13 0.181069 0.060278 ENSG00000091428
NRCAM ENSG00000091129.15 0.103452 0.050973 ENSG00000091129
FCGBP ENSG00000090920.9 0.084755 0.038764 ENSG00000090920
NDUFB2 ENSG00000090266.8 0.112498 0.049123 ENSG00000090266
MRPS33 ENSG00000090263.11 0.278766 0.064536 ENSG00000090263
ANKRD24 ENSG00000089847.8 0.201291 0.064662 ENSG00000089847
SIRT4 ENSG00000089163.4 0.116083 0.05208 ENSG00000089163
DOCK3 ENSG00000088538.12 0.166444 0.061857 ENSG00000088538
GNA11 ENSG00000088256.4 0.169929 0.065272 ENSG00000088256
SULT2B1 ENSG00000088002.7 0.331055 0.066955 ENSG00000088002
SF3B2 ENSG00000087365.10 0.276713 0.062459 ENSG00000087365
ACHE ENSG00000087085.9 0.309072 0.061937 ENSG00000087085
AQP6 ENSG00000086159.8 0.165688 0.062205 ENSG00000086159
HACE1 ENSG00000085382.7 0.219146 0.056102 ENSG00000085382
WBP11 ENSG00000084463.2 0.120347 0.049261 ENSG00000084463
NOA1 ENSG00000084092.6 0.110522 0.050082 ENSG00000084092
CHMP2B ENSG00000083937.4 0.149401 0.057545 ENSG00000083937
BCKDHB ENSG00000083123.10 0.215867 0.060328 ENSG00000083123
GSK3B ENSG00000082701.10 0.195291 0.051606 ENSG00000082701
KCNK2 ENSG00000082482.9 0.100544 0.04552 ENSG00000082482
COL19A1 ENSG00000082293.8 0.131942 0.050905 ENSG00000082293
HSPB11 ENSG00000081870.7 0.127834 0.057055 ENSG00000081870
PCDHGA2 ENSG00000081853.13 0.112451 0.049637 ENSG00000081853
CHRNA3 ENSG00000080644.11 0.226134 0.052594 ENSG00000080644
RIF1 ENSG00000080345.12 0.295694 0.063222 ENSG00000080345
SCTR ENSG00000080293.5 0.310328 0.060976 ENSG00000080293
DCT ENSG00000080166.11 0.439505 0.0596 ENSG00000080166
RABL2B ENSG00000079974.13 0.113929 0.055271 ENSG00000079974
RAPGEF3 ENSG00000079337.11 0.171559 0.053694 ENSG00000079337
SAR1A ENSG00000079332.9 0.295621 0.064226 ENSG00000079332
FKBP7 ENSG00000079150.13 0.227784 0.05762 ENSG00000079150
NRD1 ENSG00000078618.15 0.149604 0.059903 ENSG00000078618
SMC1B ENSG00000077935.12 0.124212 0.047552 ENSG00000077935
SIRT6 ENSG00000077463.10 0.304144 0.063801 ENSG00000077463
TUBA3D ENSG00000075886.10 0.21382 0.058444 ENSG00000075886
ADAM11 ENSG00000073670.9 0.196419 0.059786 ENSG00000073670
ALPK1 ENSG00000073331.13 0.09876 0.047682 ENSG00000073331
MOV10L1 ENSG00000073146.11 0.331533 0.05979 ENSG00000073146
SIDT1 ENSG00000072858.6 0.168897 0.056967 ENSG00000072858
AFF4 ENSG00000072364.8 0.204514 0.06187 ENSG00000072364
EIF2B3 ENSG00000070785.12 0.128271 0.055195 ENSG00000070785
ASNS ENSG00000070669.12 0.31841 0.066821 ENSG00000070669
GNB5 ENSG00000069966.14 0.191972 0.060526 ENSG00000069966
RRP15 ENSG00000067533.5 0.426323 0.068252 ENSG00000067533
SNAP91 ENSG00000065609.10 0.157074 0.055967 ENSG00000065609
UHRF1BP1 ENSG00000065060.12 0.096019 0.045454 ENSG00000065060
TM7SF3 ENSG00000064115.6 0.252689 0.066476 ENSG00000064115
EIF4B ENSG00000063046.13 0.284633 0.061214 ENSG00000063046
GDI2 ENSG00000057608.11 0.225501 0.069045 ENSG00000057608
MSH4 ENSG00000057468.6 0.377855 0.069713 ENSG00000057468
DCBLD2 ENSG00000057019.11 0.261851 0.064968 ENSG00000057019
MCOLN3 ENSG00000055732.8 0.394714 0.065265 ENSG00000055732
SZRD1 ENSG00000055070.12 0.127904 0.060335 ENSG00000055070
SLC4A8 ENSG00000050438.12 0.089003 0.043743 ENSG00000050438
UTS2 ENSG00000049247.9 0.125754 0.0569 ENSG00000049247
ZNF800 ENSG00000048405.5 0.11487 0.045117 ENSG00000048405
PARP3 ENSG00000041880.10 0.152755 0.067013 ENSG00000041880
SPDL1 ENSG00000040275.12 0.355826 0.065543 ENSG00000040275
SOX30 ENSG00000039600.6 0.195241 0.059798 ENSG00000039600
STAP1 ENSG00000035720.3 0.107635 0.044512 ENSG00000035720
MYOC ENSG00000034971.9 0.159848 0.052382 ENSG00000034971
ASTE1 ENSG00000034533.7 0.074829 0.037242 ENSG00000034533
ABCF2 ENSG00000033050.3 0.247192 0.066924 ENSG00000033050
MIPEP ENSG00000027001.7 0.247562 0.063462 ENSG00000027001
GCLM ENSG00000023909.5 0.155918 0.053811 ENSG00000023909
STRAP ENSG00000023734.6 0.099886 0.046749 ENSG00000023734
NLRP2 ENSG00000022556.11 0.519412 0.064358 ENSG00000022556
CYP3A43 ENSG00000021461.12 0.104686 0.048992 ENSG00000021461
LARS2 ENSG00000011376.5 0.335946 0.062546 ENSG00000011376
PROM1 ENSG00000007062.7 0.118844 0.052957 ENSG00000007062
PDK2 ENSG00000005882.7 0.225126 0.062214 ENSG00000005882
PON1 ENSG00000005421.4 0.222517 0.057971 ENSG00000005421
COPZ2 ENSG00000005243.5 0.116065 0.051274 ENSG00000005243
RBM6 ENSG00000004534.10 0.242871 0.066622 ENSG00000004534
CD38 ENSG00000004468.7 0.225329 0.064728 ENSG00000004468
KRIT1 ENSG00000001631.10 0.13243 0.047928 ENSG00000001631
